"MES","FOEP01","FOEP02","FOEP03","FOEP04","FOEP05","FOEP06","FOEP07","FOEP08","FOEP09","FOEP10","FOEP11","FOEP12","FOEP13","FOEP14","FOEP15","FOEP16","FOEP17","FOEP18","FOEP19","FOEP20","FOEP21","FOEP22","FOEP23","FOEP24","FOEP25","FOEP26","FOEP27","FOEP28","FOEP29","FOEP30","FOEP31","FOEP32","FOEP33","FOEP34","FOEP35","FOEP36","FOEP37","FOEP38","FOEP39","FOEP40"
2005-06-01,"117.686411","117.633999"," 47.880428"," 47.880428","  0.000000"," 15.835014"," 11.750461","  4.084553","  5.594410","  4.699808","  0.894602"," 48.324147","  5.459509","  0.000000"," 42.864638","  0.052412"," 42.447156"," 38.197099"," 14.927330"," 23.191640","  2.228560","  0.464878","  1.746379","  0.000000","  3.072171"," -7.433859","  4.250057"," 79.436900"," 75.239255","-75.239255","-26.651739","  0.000000","-26.651739",,"  0.000000","-48.587516","-15.499506","  0.000000","  3.093276","-36.181286"
2005-07-01," 96.8000860"," 96.7597920"," 61.2877490"," 61.2877490","  0.0000000"," 20.0020420"," 15.0802640","  4.9217780","  6.9800600","  5.3480340","  1.6320260","  8.4899410","  1.2607230","  0.0000000","  7.2292180","  0.0402940","112.7276014","107.8977294"," 12.7294230"," 90.9329488","  0.6037927","  0.0029790","  2.5037910","  0.0000000","  2.0077080"," -0.8829131","  4.8298720","-11.1379375","-15.9275155"," 15.9275155"," 23.6985945"," 28.7301762"," -5.0315818",,"  0.0000000"," -7.7710790","-11.0639870","  0.0000000","  7.4046740"," -4.1117660"
2005-08-01," 99.4215370"," 99.3864630"," 58.9758530"," 58.9758530","  0.0000000"," 18.6856230"," 14.6473590","  4.0382640","  9.1578270","  4.6703210","  4.4875060"," 12.5671600","  1.1333740","  0.0000000"," 11.4337860","  0.0350740"," 56.8293172"," 44.5483842"," 14.0128180"," 36.5765922","  0.3499528","  0.0000000","  2.7389970","  0.0000000","  1.9137400","-11.0437158"," 12.2809330"," 54.8380788"," 42.5922198","-42.5922198","-17.4978218","  0.0000000","-17.4978218",,"  0.0000000","-25.0943980"," -0.9737000","  0.0000000","-15.6369270"," -8.4837710"
2005-09-01," 86.9261130"," 86.8633320"," 57.8448830"," 57.8448830","  0.0000000"," 16.1509160"," 11.8982140","  4.2527020","  6.1651430","  5.2093080","  0.9558350","  6.7023900","  1.3880040","  0.0000000","  5.3143860","  0.0627810","113.4087851","108.3441321"," 13.7104640"," 88.7848599","  0.7226035","  2.6634200","  4.4255800","  0.0000000","  2.5928540"," -4.5556493","  5.0646530","-21.4808001","-26.4826721"," 26.4826721"," 32.8755841"," 35.9109294"," -3.0353453",,"  0.0000000"," -6.3929120","-11.5297090","  0.0000000","  1.2780920","  3.8587050"
2005-10-01,"102.2109640","101.3506550"," 65.4584980"," 65.4584980","  0.0000000"," 18.5331350"," 14.0000570","  4.5330780","  7.2065800","  4.8182400","  2.3883400"," 10.1524420","  0.9670990","  0.0000000","  9.1853430","  0.8603090","107.5778155"," 98.1621155"," 13.9145560"," 79.9573397","  0.6004594","  0.9568100","  2.1317920","  0.0000000","  2.5045180"," -1.9033596","  9.4157000","  3.1885395"," -5.3668515","  5.3668515","  9.0816265"," 30.3027025","-21.2210759",,"  0.0000000"," -3.7147750","  6.4331900","  0.0000000"," -6.2169650"," -3.9310000"
2005-11-01," 98.621391"," 98.562855"," 50.630677"," 50.630677","  0.000000"," 16.479960"," 13.093294","  3.386666"," 16.651418"," 15.862485","  0.788933"," 14.800800","  4.362714","  0.000000"," 10.438086","  0.058536","150.446667","135.194631"," 14.701249"," 99.480169","  0.000000","  0.615755","  2.614462","  0.000000","  1.911718"," 15.871278"," 15.252036","-36.631776","-51.825276"," 51.825276"," 29.252298"," 29.252298","  0.000000",,"  0.000000"," 22.572978"," 31.883120","  0.000000"," -0.072017"," -9.238125"
2005-12-01," 93.199363"," 92.969034"," 55.295289"," 55.295289","  0.000000"," 16.888831"," 14.004587","  2.884244"," 12.946385"," 11.267123","  1.679262","  7.838529","  2.215472","  0.000000","  5.623057","  0.230329"," 71.873042"," 54.565719"," 26.019170"," 29.769815","  3.387376","  0.592591","  1.954237","  0.000000","  4.795105","-11.952576"," 17.307323"," 38.403315"," 21.326321","-21.326321","-35.389223","  0.000000","-35.389223",,"  0.000000"," 14.062902","  3.625845","  0.000000","  1.190545","  9.246512"
2006-01-01,"115.129768","115.09421","66.613003000000006","66.613003000000006","0","21.849885","17.504697","4.3451880000000003","2.8240379999999998","0.59518099999999996","2.2288570000000001","23.807284000000003","1.064395","0","22.742889000000002","3.5557999999999999E-2","100.1188802356","96.635171235599998","15.775817","86.384465419999998","1.0060129099999999","0","1.5182450000000001","0","2.2850239999999999","-10.334393094400001","3.4837090000000002","18.459038764400006","15.010887764399996","-15.0108877644","-6.2807117643999995","20.9814159256","-27.26212769",,"0","-8.7301760000000002","-11.008806","0","18.472791999999998","-16.194161999999999"
2006-02-01,"134.59084799999999","128.029526","79.584999999999994","79.584999999999994","0","17.281766999999999","14.203500999999999","3.0782660000000002","20.126715999999998","18.602775999999999","1.5239400000000001","11.036043000000001","0.56155200000000005","0","10.474491","6.5613219999999997","119.53154388000002","116.41302488000001","16.835902000000001","79.37499905","0.40499711999999999","0","2.5842999999999998","0","3.25054","13.962286710000001","3.118519","11.616501119999995","15.059304119999979","-15.05930412","-13.308847119999999","6.9410488299999997","-20.249895949999999",,"0","-1.7504570000000002","2.0658110000000001","0","-3.6571150000000001","-0.15915300000000002"
2006-03-01,"231.57037399999999","231.52284699999998","98.715999999999994","98.715999999999994","0","23.419283","18.561482000000002","4.8578010000000003","47.306232000000001","46.449489","0.85674300000000003","62.081332000000003","3.030065","0","59.051267000000003","4.7527E-2","216.6561165416","205.2458705416","17.068180999999999","138.03635912999999","0.79500499999999996","3.7518999999999997E-2","2.2328009999999998","0","2.9756960000000001","44.100309411599994","11.410246000000001","26.276976458399986","14.914257458399987","-14.914257458400002","24.590166541599999","29.5713163116","-4.98114977",,"0","-39.504424","-0.40992899999999999","0","5.1404810000000003","-44.234976000000003"
2006-04-01,"140.64741499999997","140.62372499999998","90.855785999999995","90.855785999999995","0","15.719109","13.040856","2.6782530000000002","6.4233960000000003","4.2472659999999998","2.1761300000000001","27.625433999999998","2.2515990000000001","0","25.373835","2.3689999999999999E-2","106.5232839594","101.3596629594","19.764554","77.691535000000002","0.19010606999999999","0.93243299999999996","4.8019590000000001","0","2.1144970000000001","-4.1354211106000003","5.163621","39.264062040599981","34.124131040599963","-34.124131040599998","1.1965189594000001","2.2751689594000002","-1.0786500000000001",,"0","-35.320650000000001","5.5035730000000003","0","-29.382041999999998","-11.442181"
2006-05-01,"152.28519399999999","152.272043","98.493815999999995","98.493815999999995","0","23.337819","18.197189999999999","5.1406289999999997","23.748238000000001","21.225142999999999","2.5230950000000001","6.69217","4.7384000000000003E-2","0","6.6447859999999999","1.3150999999999999E-2","165.73500972999997","159.60661772999998","14.558142","122.54986341999999","0.41646276999999998","0.79410099999999995","2.9569230000000002","0","1.8574269999999999","16.473698540000001","6.1283919999999998","-7.3345747299999857","-13.449815729999983","13.449815729999999","13.762990729999999","34.586129229999997","-20.823138499999999",,"0","-0.3131749999999997","-17.303581000000001","0","17.244254000000002","-0.25384800000000002"
2006-06-01,"237.95365999999996","237.90333699999996","106.721345","106.721345","0","21.855344000000002","17.492277000000001","4.363067","60.291679000000002","51.386670000000002","8.9050089999999997","49.034969000000004","0.977294","0","48.057675000000003","5.0323E-2","222.86342723970003","200.62319123970002","15.452113000000001","129.04515054999999","2.2132859300000001","0.51042399999999999","1.7136","0","2.5134980000000002","49.175119759700003","22.240235999999999","37.280145760299945","15.090232760299926","-15.090232760299997","40.116192239700005","68.677054479700004","-28.560862239999999",,"0","-55.206425000000003","-43.058866000000002","0","-11.821471000000001","-0.32608799999999999"
2006-07-01,"578.84400900000003","575.56862599999999","473.04705000000001","473.04705000000001","0","23.653416","19.426724","4.2266919999999999","26.856190000000002","24.234145000000002","2.622045","52.011969999999998","1.29705","0","50.714919999999999","3.2753830000000002","502.9819935841","494.69261858409999","13.107565000000001","488.92098377999997","1.07063603","1.018E-3","8.3644370000000006","0","2.4055209999999998","-19.177542225900002","8.2893749999999997","80.876007415900006","75.862015415900032","-75.862015415899975","103.65278058410001","134.84804969410001","-31.195269110000002",,"0","-179.51479599999999","-160.98978399999999","0","7.178382","-25.703393999999999"
2006-08-01,"649.38449900000012","642.54452500000014","580.83963400000005","580.83963400000005","0","24.269025000000003","17.245080000000002","7.0239450000000003","24.258679000000001","23.546313000000001","0.71236600000000005","13.177187","0.74882700000000002","0","12.42836","6.8399739999999998","966.2708787360001","959.63351073600006","19.202503","849.00051627250002","0","0","5.9532889999999998","0","2.6837599999999999","82.7934424635","6.6373680000000004","-317.08898573599993","-316.88637973599998","316.88637973600004","226.68625873600001","226.68625873600001","0",,"0","90.20012100000001","81.624133","0","8.9233539999999998","-0.34736600000000001"
2006-09-01,"1157.0848659999999","1157.039141","576.40314799999999","576.40314799999999","0","20.325842999999999","17.050675999999999","3.2751670000000002","7.2655919999999998","5.4078569999999999","1.8577349999999999","553.04455800000005","1.2119390000000001","0","551.83261900000002","4.5725000000000002E-2","516.81052782680001","512.28719282680004","13.894787000000001","479.80914950170001","2.2504314399999998","0","2.9413459999999998","0","1.780157","11.611321885100001","4.5233350000000003","644.75194817319993","640.27433817319991","-640.27433817320002","-12.597247173200003","88.146185926800001","-100.7434331",,"0","-627.67709100000002","-650.96310700000004","0","23.658118000000002","-0.37210199999999999"
2006-10-01,"973.486625","973.43387800000005","610.01579400000003","610.01579400000003","0","20.733564000000001","17.807048999999999","2.9265150000000002","6.0570819999999994","5.1808969999999999","0.87618499999999999","336.62743799999998","1.0628150000000001","0","335.56462299999998","5.2747000000000002E-2","852.26201023680017","840.39711423680012","15.038129","801.43805709100002","1.29084043","0.94761399999999996","16.806049000000002","0","3.1014249999999999","1.7749997157999999","11.864896","133.03676376319993","121.22461476319984","-121.22461476319998","111.1611332368","168.6901959068","-57.529062670000002",,"0","-232.38574799999998","-176.223659","0","-41.729323000000001","-14.432766000000001"
2006-11-01,"984.78313000000003","984.75929000000008","596.78190700000005","596.78190700000005","0","24.716099","19.530194999999999","5.1859039999999998","84.004086999999998","82.111717999999996","1.892369","279.25719700000002","0.172044","0","279.08515299999999","2.384E-2","866.26404329400009","863.47289029400008","20.451907000000002","521.02260701429998","1.9865537","0.98143400000000003","2.725587","0","252.85895199999999","63.445849579700003","2.791153","121.286399706","118.51908670599994","-118.519086706","-31.125439705999995","68.202173384000005","-99.32761309",,"0","-87.393647000000001","-104.50591","0","20.780539000000001","-3.6682760000000001"
2006-12-01,"923.26870999999983","898.74729799999989","578.71460000000002","578.71460000000002","0","27.200896999999998","21.062766","6.1381309999999996","13.670726","11.846855","1.823871","279.16107499999998","0.82108000000000003","0","278.33999499999999","24.521411999999998","696.0346671497","689.77041514969994","31.448770999999997","655.67215955409995","3.4067362499999998","0.53077700000000005","10.238811","0","4.3480539999999994","-15.874893654400001","6.2642519999999999","208.97688285029994","227.23404285029983","-227.2340428503","-8.6035598502999875","72.647788849700007","-81.251348699999994",,"0","-218.630483","-248.556319","0","-1.8440030000000001","31.769839000000001"
2007-01-01,"950.17985199999998","945.46337900000003","523.35694799999999","523.35694799999999","0","65.290843999999993","60.591679999999997","4.6991639999999997","4.9973830000000001","3.382682","1.6147009999999999","351.81820399999998",,"0","351.81820399999998","4.7164730000000006","596.76566728","589.82531728000004","28.014538999999999","466.83603197999997","2.9012566799999999","0","7.7650389999999998","0","87.088879999999989","-2.7804293800000002","6.9403499999999996","355.63806172","353.41418471999998","-353.41418472000009","-43.591260720000008","80.808783719999994","-124.40004444",,"0","-309.82292400000006","-258.50328100000002","0","-21.829149999999998","-29.490493000000001"
2007-02-01,"755.24739800000009","755.1696750000001","473.59094900000002","473.59094900000002","0","67.132108000000002","60.997055000000003","6.1350530000000001","7.3343360000000004","6.563561","0.77077499999999999","207.11228199999999",,"0","207.11228199999999","7.7723E-2","681.58424502000003","676.23836202000007","26.226439000000003","685.31098127999996","0.83884961999999996","6.2729999999999999E-3","9.669708","0","2.8050950000000001","-48.618983880000002","5.3458829999999997","78.93131298000003","73.663152980000064","-73.663152979999992","65.924767020000004","107.8670565","-41.942289479999999",,"0","-139.58792","-153.83791299999999","0","11.684960999999999","2.565032"
2007-03-01,"921.46109199999989","921.00686799999994","576.05193099999997","576.05193099999997","0","25.305854999999998","20.110489999999999","5.1953649999999998","79.380974999999992","77.645444999999995","1.73553","240.26810699999999",,"0","240.26810699999999","0.45422400000000002","684.16166162000002","674.53588762000004","36.562280999999999","552.23700010000005","1.58829132","6.548E-3","3.9660389999999999","0","8.1812690000000003","71.994459199999994","9.6257739999999998","246.4709803799999","237.29943037999988","-237.29943037999999","45.93103662","102.92940756","-56.998370940000001",,"0","-283.23046699999998","-345.602169","0","18.254683","44.117018999999999"
2007-04-01,"967.60795900000005","966.63740200000007","562.48963300000003","562.48963300000003","0","52.298900000000003","46.242254000000003","6.0566459999999998","25.061358999999999","25.061358999999999","0","326.78751",,"0","326.78751","0.970557","675.63514155999997","662.46079555999995","37.669251000000003","568.78413848000002","1.27869126","1.8526860000000001","17.788499000000002","0","8.6614769999999996","26.426052819999999","13.174346","304.17660644000011","291.97281744000009","-291.97281744000003","46.574647560000002","99.615776400000001","-53.041128839999999",,"0","-338.54746500000005","-342.64759500000002","0","-15.388389","19.488519"
2007-05-01,"1059.9015179999999","1053.093077","621.07089900000005","621.07089900000005","0","165.50112100000001","79.426899000000006","86.074222000000006","2.3629440000000002","2.3629440000000002","0","264.15811300000001",,"0","264.15811300000001","6.8084409999999993","981.41142202000003","957.60510601999999","34.743781999999996","732.78407066","0.87746484000000002","1.0845290000000001","14.28847","263.41312700000003","6.137721","-95.724058479999997","23.806315999999999","95.48797098","78.490095979999865","-78.490095980000007","26.993140019999991","70.866525659999994","-43.873385640000002",,"0","-105.48323600000001","-52.861899000000001","0","12.127931","-64.749268000000001"
2007-06-01,"1132.5947549999999","1129.7612439999998","651.89910699999996","633.37544700000001","18.52366","215.60249599999997","84.028352999999996","131.57414299999999","0.72273399999999999","0.72273399999999999","0","261.53690699999999",,"0","261.53690699999999","2.8335110000000001","2212.4528154","1759.6436733999999","43.942755999999996","914.43888486000003","3.3640886999999999","1.0366017999999999","466.19534699999997","238.58658300000002","6.8539460000000005","85.225466040000001","452.80914200000001","-629.88242940000009","-1079.8580604000001","1079.8580604000001","150.32668140000001","191.04170274000001","-40.71502134",,"0","929.53137900000002","752.61271399999998","0","60.022092000000001","116.896573"
2007-07-01,"1659.7485110000002","1658.6433700000002","1195.1381610000001","678.97981300000004","516.15834800000005","122.377044","62.028928000000001","60.348115999999997","0.32952900000000002","0.32952900000000002","0","340.79863599999999",,"0","340.79863599999999","1.1051409999999999","1756.1714684999997","1741.2332494999998","31.202672000000003","927.57545361999996","1.14746814","0.44833899999999999","502.92506200000003","234.071078","3.759468","40.103708739999995","14.938219","-82.589879499999597","-96.422957499999484","96.422957499999995","14.231332500000001","51.780951180000002","-37.549618680000002",,"0","82.191625000000002","112.371379","0","-12.024292000000001","-18.155462"
2007-08-01,"1910.9095260000001","1910.5911900000001","1383.6511860000001","734.40121899999997","649.24996699999997","139.96510699999999","104.130161","35.834946000000002","0.69737199999999999","0.69737199999999999","0","386.27752500000003",,"0","386.27752500000003","0.31833600000000001","2582.5840415799998","2144.0346065799999","48.495378000000002","1255.9921818400001","0","0.41491","561.59639800000002","304.26034900000002","7.7520510000000007","-34.47666126","438.54943500000002","-233.44341657999985","-671.67451557999971","671.67451557999993","85.659083580000001","85.659083580000001","0",,"0","586.01543199999992","700.17233799999997","0","-13.430410999999999","-100.726495"
2007-09-01,"1839.8912679999999","1839.5519919999999","1702.7188839999999","894.88137500000005","807.83750899999995","127.85840399999999","41.20017","86.658233999999993","0.40308899999999998","0.40308899999999998","0","8.5716149999999995",,"0","8.5716149999999995","0.33927600000000002","1743.8636696400001","1732.8349096400002","36.701755999999996","737.96393578000004","4.0910986200000004","0.34236299999999997","573.69043399999998","310.97866499999998","10.798926999999999","58.267730240000006","11.02876","106.71708235999972","96.027598359999729","-96.027598360000013","-65.276655360000007","126.99624168","-192.27289704",,"0","-30.750942999999999","3.801002","0","-34.421416000000001","-0.13052900000000001"
2007-10-01,"2310.9736849999999","2273.2222609999999","1926.9599990000002","970.05324800000005","956.90675099999999","241.46397200000001","52.354596999999998","189.109375","60.409198000000004","60.409198000000004","0","44.389091999999998",,"0","44.389091999999998","37.751424","2205.4655156000003","2195.1796846000002","80.518171999999993","1152.0501744999999","0.44642514","2.0467135999999999","542.566283","263.832652","89.301543000000009","64.417721360000002","10.285831","78.042576399999689","105.50816939999959","-105.5081694","11.606271599999999","15.03521376","-3.4289421600000001",,"0","-117.114441","-62.563031000000002","0","-27.459696000000001","-27.091714"
2007-11-01,"2756.7982460000003","2721.7607250000001","2006.61311","955.87734","1050.73577","303.55233299999998","156.65992399999999","146.89240899999999","398.95962800000001","398.95962800000001","0","12.635654000000001",,"0","12.635654000000001","35.037520999999998","2526.6193512999998","2507.2297813","51.827498999999996","1273.65582842","0.10615794000000001","1.039409","589.40033099999994","291.81864899999999","272.553021","26.828885939999999","19.389569999999999","214.53094370000008","230.17889470000046","-230.1788947","36.5905743","36.9452055","-0.35463119999999998",,"0","-266.76946900000002","129.02552900000001","0","-1.4169879999999999","-394.37801000000002"
2007-12-01,"1985.7926940000004","1934.9650120000003","1611.8038550000001","756.47624499999995","855.32761000000005","277.480254","121.755089","155.725165","21.055391","21.055391","0","24.625512000000001",,"0","24.625512000000001","50.827682000000003","2151.9807260599996","2091.7361720599997","96.918168000000009","1072.932836","1.9831497","0.42397099999999999","583.91643399999998","315.47614399999998","119.008663","-98.923193639999994","60.244554000000001","-156.77116005999937","-166.18803205999916","166.18803205999998","50.435571059999994","58.088534699999997","-7.6529636400000003",,"0","115.752461","114.182092","0","0.45963500000000002","1.1107340000000001"
2008-01-01,"2289.312594","2219.8252219999999","1798.8449110000001","894.72698500000001","904.11792600000001","215.24069300000002","62.449429000000002","152.79126400000001","176.15443399999998","167.93912499999999","8.2153089999999995","29.585184000000002",,"0","29.585184000000002","69.487372000000008","2203.7891903499999","2127.4046733499999","69.060193999999996","975.13866555000004","1.31968515","0.43886999999999998","630.49767099999997","314.08926300000002","3.7927179999999998","133.06760664999999","76.384517000000002","92.420548650000001","85.523403650000091","-85.523403649999992","22.233904350000003","70.655248650000004","-48.421344300000001",,"0","-107.75730799999999","-109.108422","0","22.322713","-20.971599000000001"
2008-02-01,"2187.7690379999999","2184.7766240000001","2016.6332240000002","906.14545299999997","1110.4877710000001","162.60912500000001","69.648978999999997","92.960145999999995","0.89146999999999998","0.89146999999999998","0","4.6428050000000001",,"0","4.6428050000000001","2.9924140000000001","2121.9876322499999","2101.2719932499999","54.173560999999999","1051.68956215","0.63678195000000004","0.111253","682.02005300000008","323.61868499999997","8.3235290000000006","-19.30143185","20.715638999999999","83.50463075000016","65.781405749999976","-65.781405750000005","28.381400249999999","60.220644749999998","-31.8392445",,"0","-94.162806000000003","-67.883187000000007","0","-31.551497000000001","5.2718780000000001"
2008-03-01,"2072.404282","2070.596986","1907.3190500000001","892.00636899999995","1015.312681","136.779256","46.586799999999997","90.192456000000007","5.4375660000000003","5.4375660000000003","0","21.061114",,"0","21.061114","1.807296","2126.4942632500001","2086.2377242500002","41.319485999999998","1000.88145435","1.66009305","4.6914999999999998E-2","631.82584999999995","374.21662600000002","5.3392150000000003","30.948084850000001","40.256538999999997","-15.64073825000014","-54.089981250000164","54.089981250000008","90.957712650000005","101.81982195000001","-10.8621093",,"0","-36.867731399999997","-56.700707000000001","0","12.219016999999999","7.6139586000000001"
2008-04-01,"2952.6601759999999","2947.2269219999998","2570.0951479999999","940.16368","1629.931468","263.28117400000002","104.463903","158.81727100000001","16.503216999999999","8.2345849999999992","8.2686320000000002","97.347382999999994",,"0","97.347382999999994","5.4332539999999998","2985.0509906000002","2482.4856026000002","67.006923999999998","1330.3316981","0.15972285","1.7608349999999999","689.06006500000001","338.06449600000002","6.5047700000000006","49.597091650000003","502.56538799999998","464.74131939999961","-32.39081460000034","32.390814599999956","122.870391","123.862641","-0.99224999999999997",,"0","-90.479576400000042","-652.70213699999999","0","95.723399000000001","466.49916159999998"
2008-05-01,"2378.0674730000001","2377.4206250000002","2222.4693400000001","974.20068300000003","1248.2686570000001","140.82098999999999","57.541800000000002","83.27919","9.7574400000000008","9.7574400000000008","0","4.3728550000000004",,"0","4.3728550000000004","0.64684799999999998","1654.757548175","1616.486247175","63.471986000000001","1213.07226945","11.53608225","1.650166","18.136330000000001","143.36034699999999","8.0444560000000003","157.214610475","38.271301000000001","760.93437782500018","723.30992482500005","-723.30992482499994","174.09285705000002","250.65181680000001","-76.55895975",,"0","-897.40278187499996","-805.29776800000002","0","-106.103703","13.998689125"
2008-06-01,"3347.6217609999999","3301.0621160000001","2379.7094280000001","1171.807438","1207.9019900000001","249.79730999999998","105.51399600000001","144.28331399999999","650.98514699999998","650.98514699999998","0","20.570231",,"0","20.570231","46.559645000000003","2024.8812882999998","1957.8583132999997","67.171785999999997","1294.6143531749999","9.7146567000000008","0.19450899999999999","66.110090999999997","0","7.5319140000000004","512.521003425","67.022975000000002","1343.2038027000003","1322.7404727000001","-1322.7404727000003","15.848503649999998","180.52427610000001","-164.67577245000001",,"0","-1338.5889763500002","-1351.0109890000001","0","-0.51615299999999997","12.93816565"
2008-07-01,"2281.9267929999996","2281.4471499999995","2103.1670489999997","1024.1402579999999","1079.026791","117.84424800000001","53.594172","64.250076000000007","25.510247","19.739106","5.7711410000000001","34.925606000000002",,"0","34.925606000000002","0.47964299999999999","2115.6280715499997","2079.5721525499998","70.294708","1389.4139931499999","24.059173950000002","0","695.82531299999994","0","5.7830639999999995","-105.80409955","36.055919000000003","201.87499744999968","166.2987214499999","-166.29872144999999","72.88886955000001","278.39404635","-205.50517679999999",,"0","-239.187591","-206.021018","0","-3.4769420000000002","-29.689630999999999"
2008-08-01,"2935.3108770000003","2890.0057600000005","2320.2007010000002","905.35883200000001","1414.8418690000001","267.35034000000002","128.29583600000001","139.05450400000001","47.391644999999997","47.391644999999997","0","255.063074",,"0","255.063074","45.305117000000003","2500.119119125","2466.0553681249999","71.069147999999998","1106.06266385","0","0","664.50741199999993","509.11521700000003","7.3637220000000001","107.937205275","34.063751000000003","423.95039187500061","435.19175787500035","-435.19175787500001","141.88878059999999","141.88878059999999","0",,"0","-577.08053847500003","-448.80917899999997","0","-2.22322","-126.048139475"
2008-09-01,"3287.694532","3190.405863","2445.9776400000001","943.60655199999997","1502.3710880000001","352.351158","175.36979600000001","176.98136199999999","381.89133199999998","381.89133199999998","0","10.185733000000001",,"0","10.185733000000001","97.288669000000013","3147.5901610149995","2662.4452930149996","51.782283","1461.1505878","16.234907849999999","8.8699999999999998E-4","637.79024200000003","347.657982","9.6391749999999998","138.18922836499999","485.14486799999997","527.96056998500035","140.10437098500051","-140.104370985","-76.777335600000001","112.1556786","-188.9330142",,"0","-63.327035384999988","-626.86799699999995","0","93.258573999999996","470.282387615"
2008-10-01,"4210.3384490000008","4210.2098940000005","2414.643137","1105.254349","1309.388788","144.38388800000001","64.630534999999995","79.753353000000004","1617.2216030000002","1609.3879320000001","7.8336709999999998","33.961266000000002",,"0","33.961266000000002","0.128555","2864.1097929899997","2363.1991149899995","68.820265000000006","1137.335317975","4.6128011999999998","3.25752","752.2597189999999","419.68577400000004","7.9700740000000003","-30.742356184999998","500.91067800000002","1847.010779010001","1346.228656010001","-1346.2286560100001","-59.347641150000015","150.15066569999999","-209.49830685000001",,"0","-1286.8810148600001","-134.43900099999999","0","-90.874532000000002","-1061.56748186"
2008-11-01,"2092.9602979999995","2082.2414429999994","1934.4219269999999","730.71249799999998","1203.709429","106.38278199999999","44.94735","61.435431999999999","35.901229000000001","35.901229000000001","0","5.5355049999999997",,"0","5.5355049999999997","10.718855","1958.2281811","1930.0290620999999","58.412079000000006","757.12862655000004","22.20678285","1.5687E-2","735.98160100000007","404.09346300000004","11.101166000000001","-58.910343300000008","28.199119","152.21238089999952","134.73211689999948","-134.73211690000005","-116.71677990000003","146.10599744999999","-262.82277735000002",,"0","-18.015337000000002","-17.007960000000001","0","-1.003844","-3.5330000000000084E-3"
2008-12-01,"4274.2635280000013","4203.9228780000012","2219.2995540000002","1032.517926","1186.781628","233.486065","113.373","120.11306500000001","1648.5839350000001","1648.5839350000001","0","102.553324",,"0","102.553324","70.340649999999997","4679.6847570650007","4120.984255065001","123.966491","2953.8202678500002","0.61552574999999998","0.39877800000000002","782.57051200000001","381.14181600000001","8.8367620000000002","-130.36589753500002","558.70050200000003","82.93862293500024","-405.42122906499935","405.42122906499981","29.214875550000002","33.805479750000003","-4.5906041999999996",,"0","376.20635351499982","-897.37449700000002","0","150.00141500000001","1123.5794355149999"
2009-01-01,"2571.0134819999994","2554.2865909999996","2302.3232309999999","867.61753099999999","1434.7057","170.086759","78.156159000000002","91.930599999999998","29.246739999999999","21.740997","7.5057429999999998","52.629860999999998",,"0","52.629860999999998","16.726891000000002","1849.9561489800003","1841.1315139800004","68.169678000000005","471.67790500000001","0.94123577000000003","0.43834499999999998","982.44058300000006","451.29658800000004","8.5747460000000011","-142.40756679","8.8246350000000007","713.15507701999923","721.05733301999908","-721.0573330200001","5.211008979999999","36.48424893","-31.273239950000001","0","0","-726.26834200000008","-283.34727700000002","0","-449.73004700000001","6.8089820000000003"
2009-02-01,"2549.7221800000002","2539.1918770000002","2214.083658","865.35199799999998","1348.7316599999999","158.961894","56.355437000000002","102.60645700000001","11.103180999999999","7.0816379999999999","4.0215430000000003","155.04314400000001",,"0","155.04314400000001","10.530303","2675.5993451099998","2230.53642511","57.218556","496.86175600000001","0.12594093000000001","0.203373","949.78900099999998","441.18347900000003","2.5011929999999998","282.65312618000002","445.06292000000002","308.65545189000022","-125.87716510999962","125.87716511000004","7.3716044300000005","7.7914145000000001","-0.41981006999999998","0","0","118.50556068000003","-341.67342200000002","0","48.050986999999999","412.12799568000003"
2009-03-01,"2271.9016430000001","2271.3106560000001","2087.3349410000001","909.17490599999996","1178.1600350000001","151.11747099999999","78.365724","72.751746999999995","21.0169","21.0169","0","11.841343999999999",,"0","11.841343999999999","0.59098700000000004","1687.95630379","1660.7031977900001","58.437960999999994","1174.503874","17.157038350000001","0.203373","913.17259999999999","428.22380599999997","10.151627000000001","-941.14708155999995","27.253105999999999","610.60745821","583.94533921000016","-583.94533920999993","-306.77753121000001","31.727168169999999","-338.50469937999998","0","0","-277.16780799999998","-152.693715","0","-44.127108","-80.346985000000004"
2009-04-01,"2193.1608209999995","2192.7202759999996","2006.7111479999999","1029.141523","977.56962499999997","165.60813200000001","67.372789999999995","98.235342000000003","6.0860729999999998","6.0860729999999998","0","14.314923",,"0","14.314923","0.44054499999999996","3733.1418712199998","3671.7055272199996","62.455970999999998","793.23424799999998","0.14433476000000001","2.2715310999999998","664.16421100000002","271.68602500000003","1872.9288769999998","4.8203293600000006","61.436343999999998","-1478.98525122","-1539.9810502200003","1539.98105022","23.44168522","24.382635220000001","-0.94094999999999995","0","0","1516.5393650000001","1436.4516880000001","0","130.314719","-50.227041999999997"
