"MES","SIBC01","SIBC02","SIBC03","SIBC04","SIBC05","SIBC06","SIBC07","SIBC08","SIBC09","SIBC10","SIBC11"
2005-10-01,"1517.7071824699999","1613.7331061899999","431.68028370000002","1131.1635293100001","38.001373180000002","12.887919999999999",,"96.025923719999994","-161.11718841999999","257.02266022999999","0.12045191"
2005-11-01,"1649.5225067200001","1740.2226615100001","455.99818146000001","1235.8861462","35.678412600000001","12.65992125",,"90.700154789999999","-161.11718841999999","251.36687176999999","0.45047144"
2005-12-01,"1714.16158193","1798.38597196","470.60968285000001","1276.68453501","38.408491599999998","12.6832625",,"84.224390030000009","-161.11718841999999","244.98555399","0.35602445999999999"
2006-01-01,"1823.4662486500001","1839.2874164500001","517.58837110000002","1269.9843906599999","38.902615939999997","12.812038749999999",,"15.8211678",,"15.1314855","0.68968229999999997"
2006-02-01,"1876.17039733","1890.5333138999999","501.44719478000002","1338.97178274","37.355813879999999","12.7585225",,"14.362916569999999",,"13.94297772","0.41993884999999997"
2006-03-01,"2014.0043070799998","2028.5983987299999","537.35915948000002","1440.91014518","37.543591569999997","12.7855025",,"14.594091649999999",,"14.0288123","0.56527934999999996"
2006-04-01,"2216.6579766499999","2230.9013163899999","577.87261302000002","1601.8000102799999","38.242260590000001","12.986432499999999",,"14.24333974",,"14.305928659999999","-6.2588920000000006E-2"
2006-05-01,"2401.2905658200002","2413.1723684800004","597.25511988999995","1764.00474691","38.656624180000001","13.2558775",,"11.881802660000002",,"14.495549240000001","-2.6137465799999999"
2006-06-01,"2474.0726910399999","2488.5593895299999","545.20381884999995","1890.4886164100001","39.845110519999999","13.02184375",,"14.48669849",,"14.290357670000001","0.19634082"
2006-07-01,"2671.2980825","2685.65032604","578.92945079000003","2053.3276639400001","40.27329881","13.1199125",,"14.35224354",,"14.45993971","-0.10769616999999999"
2006-08-01,"2775.66634716","2783.4425996800001","564.07675100999995","2166.0962200399999","40.077739880000003","13.19188875",,"7.776252519999999",,"14.422261649999999","-6.6460091300000004"
2006-09-01,"2885.2177006299999","2897.8492586899997","548.57213974000001","2296.12303974","40.02209671","13.131982499999999",,"12.63155806",,"14.41792542","-1.7863673600000001"
2006-10-01,"2970.6742857599997","2982.8041952799999","550.80144482000003","2378.6257712299998","40.222986730000002","13.153992499999999",,"12.12990952",,"14.50647934","-2.3765698199999998"
2006-11-01,"3070.6930385999995","3083.6359285699996","579.83994984000003","2450.01605948","40.41434675","13.365572500000001",,"12.94288997",,"14.61287785","-1.6699878800000001"
2006-12-01,"3177.6824328699995","3192.6298057199997","577.58968255000002","2561.2228028499999","40.476775320000002","13.340545000000001",,"14.947372849999999",,"14.652785639999999","0.29458720999999999"
2007-01-01,"3239.7623754899996","3254.8164189599997","590.09882848999996","2611.17216254","40.307122929999998","13.238305",,"15.054043470000002",,"14.606425270000001","0.44761820000000002"
2007-02-01,"3369.4010000000003","3384.2390000000005","602.37800000000004","2728.3","40.201000000000001","13.36",,"14.837999999999999",,"14.603","0.23499999999999999"
2007-03-01,"3532.6861329800004","3547.3723376900002","603.71745227999997","2889.6703707299998","40.554509680000002","13.430005",,"14.68620471",,"14.746958100000001","-6.0753389999999997E-2"
2007-04-01,"3733.7551043500007","3748.9954639600005","621.50596837000001","3072.9181400500001","41.030501790000002","13.54085375",,"15.240359610000001",,"14.935326720000001","0.30503289"
2007-05-01,"3840.7666007099997","3855.3520695899997","594.98526089999996","3206.75660715","40.191290289999998","13.418911250000001",,"14.585468880000001",,"14.67401415","-8.8545269999999995E-2"
2007-06-01,"3890.7391871969685","3887.85249251","591.63683957000001","3242.3832828300001","40.392602609999997","13.4397675",,"-2.8866946869683163",,"0.13120925303168376","-3.0179039400000001"
2007-07-01,"4113.5587294700008","4115.3057201400006","606.19649889000004","3454.5428276600001","40.980721090000003","13.585672499999999",,"1.74699067",,"0.13351004","1.61348063"
2007-08-01,"4383.7122503000001","4380.6787917299998","606.52165138999999","3720.02246543","40.549801160000001","13.58487375",,"-3.0334585700000001",,,"-3.0334585700000001"
2007-09-01,"4742.53960577","4741.86579824","669.23566661999996","4017.5280700799999","41.307471540000002","13.794589999999999",,"-0.67380753000000004",,,"-0.67380753000000004"
2007-10-01,"4916.9815784800003","4917.4777114900007","712.68330896999998","4148.4126633200003","42.458195449999899","13.92354375",,"0.49613300999999999",,,"0.49613300999999999"
2007-11-01,"5078.7891158900002","5078.8710871900003","723.28463216","4298.75076068","42.726663099999996","14.109031249999999",,"8.1971299999999997E-2",,,"8.1971299999999997E-2"
2007-12-01,"5319.23952087","5318.5200543999999","764.30844846999992","4497.6548016999996","42.547794230000001","14.00901",,"-0.71946646999999997",,,"-0.71946646999999997"
2008-01-01,"5622.2423497","5622.4683261600003","847.44226691999995","4717.8745770100004","43.025677229999999","14.125805",,"0.22597645999999999",,,"0.22597645999999999"
2008-02-01,"5993.9779687","5993.3387951799996","885.49482860000001","5050.57452345","43.04663438","14.22280875",,"-0.63917352000000005",,,"-0.63917352000000005"
2008-03-01,"6231.9159333500002","6231.8931420899999","848.79720983000004","5323.0675032400004","45.420267770000002","14.60816125",,"-2.2791260000000001E-2",,,"-2.2791260000000001E-2"
2008-04-01,"6513.2463614999997","6508.8196744899997","793.78130444999999","5655.6569500699998","44.954752470000003","14.426667500000001",,"-4.4266870100000002",,,"-4.4266870100000002"
2008-05-01,"6828.3094701800001","6827.6651204500004","800.40625193000005","5968.1501915299996","44.701090739999998","14.40758625",,"-0.64434972999999995",,,"-0.64434972999999995"
2008-06-01,"7121.2775867800001","7118.3291007099997","846.08165005000001","6212.78931569","44.992506220000003","14.46562875",,"-2.94848607",,,"-2.94848607"
2008-07-01,"7438.68069337","7437.9745979600002","826.14417967999998","6552.6044405299999","44.844484000000001","14.381493750000001",,"-0.70609540999999998",,,"-0.70609540999999998"
2008-08-01,"7686.8633705700004","7687.6481797400002","760.52548991000003","6869.8747719800003","43.297394099999998","13.95052375",,"0.78480916999999994",,,"0.78480916999999994"
2008-09-01,"7810.7331898100001","7809.2856170699997","826.19027830000005","6926.3149980400003","42.967929759999997","13.81241097",,"-1.44757274",,,"-1.44757274"
2008-10-01,"7537.3785221799999","7535.8839504699999","672.44352002999995","6808.5167167500003","41.580772439999997","13.342941250000001",,"-1.49457171",,,"-1.49457171"
2008-11-01,"7617.7545694199989","7615.0417215499992","744.19838795999999","6816.4785170599998","41.104412779999997","13.26040375",,"-2.7128478700000001",,,"-2.7128478700000001"
2008-12-01,"7722.0258764800001","7722.1780606600005","794.46373916000005","6871.3629613700004","42.61454638","13.73681375",,"0.15218418",,,"0.15218418"
2009-01-01,"7783.5024624100006","7783.0780060200004","826.70896699000002","6901.5602825300002","41.454277750000003","13.35447875",,"-0.42445639000000002",,,"-0.42445639000000002"
2009-02-01,"7679.1111307000001","7678.5135133399999","861.01769571","6763.93458457","40.491020560000003","13.0702125",,"-0.59761735999999999",,,"-0.59761735999999999"
2009-03-01,"7764.9700863900007","7762.2009491200006","836.06752256000004","6871.92346086","40.985505699999997","13.224460000000001",,"-2.7691372699999999",,,"-2.7691372699999999"
2009-04-01,"7740.1878811100005","7739.7894073300004","820.45443151999996","6864.80897946","41.228140099999997","13.297856250000001",,"-0.39847378",,,"-0.39847378"
2009-05-01,"7894.5761075099999","7894.1105945299996","874.95594930000004","6963.3276906000001","42.202409629999998","13.624544999999999",,"-0.46551298000000002",,,"-0.46551298000000002"
2009-06-01,"7955.6462962900005","7954.5015196500008","855.74044781999999","7042.3676882600003","42.63438232","13.759001250000001",,"-1.1447766399999999",,,"-1.1447766399999999"
2009-07-01,"8008.1931834300003","8005.5785712200004","852.31251111999995","7096.8334951300003","42.666907469999998","13.7656575",,"-2.6146122100000002",,,"-2.6146122100000002"
2009-08-01,"8310.0094015900013","8307.0671671900018","873.26561472000003","7178.0977016799998","241.82406079","13.87979",,"-2.9422343999999998",,,"-2.9422343999999998"
2009-09-01,"8453.4555057699999","8453.3830891300004","906.50457974000005","7272.65148176","260.22618262999998","14.000845",,"-7.2416640000000004E-2",,,"-7.2416640000000004E-2"
