"MES","FOGC01","FOGC02","FOGC03","FOGC04","FOGC05","FOGC06","FOGC07","FOGC08","FOGC09","FOGC10","FOGC11","FOGC12","FOGC13","FOGC14","FOGC15","FOGC16","FOGC17","FOGC18","FOGC19","FOGC20","FOGC21","FOGC22","FOGC23","FOGC24","FOGC25","FOGC26","FOGC27","FOGC28","FOGC29","FOGC30","FOGC31","FOGC32","FOGC33","FOGC34","FOGC35","FOGC36","FOGC37","FOGC38","FOGC39","FOGC40","FOGC41"
2005-02-01,"1489.8215809999999","1433.4803459999998","860.42244100000005","811.62602300000003","48.796418000000003",,"409.95362399999999","0","11.518917999999999","48.560026999999998","103.02533600000001","56.341234999999998","1680.1965522700002","1347.1260412700001","569.29343100000006","97.304986","43.94769325","105.432276","330.91838791999999","245.16511392000001","200.22926710000002","333.07051100000001",,"86.35430472999974","-190.37497127000029","245.16511392000001","54.790142649999723","190.37497027000001",,"8.9608353499999946","132.29213659999999","0","-115.1829068","0","-8.1483944499999996","181.41413492000001","-2.9194269999999998","-2.4434999999999998","-0.4759270000000001","0.88681199999999993","183.44674992"
2005-03-01,"1618.1759786500002","1431.3730230000001","852.58456000000001","798.17264499999999","54.411915",,"387.80689000000001","0","10.519805","61.989075999999997","118.472692","186.80295565","1594.1154578199998","1149.3230958199999","508.99927500000001","120.579988","59.883975049999997","54.297103","345.62374917","247.62126617000001","59.939005600000002","444.79236200000003",,"282.04992718000017","24.060520830000314","247.62126617000001","271.68178700000033","-24.060530130000018",,"274.82923069999998","439.55403964999999","0","-156.1893384","-0.38710054999999999","-8.1483699999999999","-298.88976083","-554.46201699999995","-108.4354","-446.02661699999999","134.64226199999999","120.92999417"
2005-04-01,"1953.3495952999999","1784.5075259999999","1216.325675","1158.167044","58.158631",,"361.878106","0","9.5374940000000006","62.031698999999996","134.73455200000001","168.84206929999999","1793.8234347999999","1292.4598197999999","578.36099299999989","100.510304","91.318141999999995","59.489418000000001","342.18926399999998","234.719447","120.5916988","501.36361500000004",,"492.04770619999999","159.52616050000006","234.719447","394.24560750000006","-159.52614420000003",,"-149.19967020000004","181.61808819999999","0","-323.65217245000002","1.1711224","-8.3367083500000003","-10.32647399999999","-95.212443000000007","-28.735199999999999","-66.477243000000001","185.78302500000001","-100.89705599999999"
2005-05-01,"1730.2956789500001","1634.48395","1039.3016459999999","981.36722599999996","57.934420000000003",,"383.86462900000004","0","8.6377629999999996","65.74099600000001","136.93891600000001","95.811728950000003","1830.3407942500003","1358.5709082500002","483.77301299999999","122.615579","97.1618876","106.909738","314.379707","239.171976","233.73098365000001","471.76988600000004",,"275.91304174999982","-100.04511530000013","239.171976","139.12686069999987","100.04511530000001",,"-90.042487699999995","167.39780519999999","0","-253.16420794999999","3.8722850499999999","-8.1483699999999999","190.087603","-111.71105200000001","-1.3815999999999999","-110.329452","80.967382000000001","220.83127300000001"
2005-06-01,"1671.8355571499999","1538.3000669999999","862.41341599999998","800.57203300000003","61.841383",,"472.633107","0","8.9705349999999999","63.003453999999998","131.27955500000002","133.53549014999999","2095.7685490800004","1512.9673480800002","606.51379199999997","118.816698","62.727355199999998","105.263177","406.79546807999998","243.73764308","212.8508578","582.80120099999999",,"25.332718919999706","-423.93299193000053","243.73764308","-180.19534885000053","423.93300008",,"507.171403","624.08498674999998","0","-105.6977412","1.7279793000000001","-12.943821850000001","-83.238402919999999","-204.63179399999999","13.8871","-218.51889399999999","-90.865642000000008","212.25903307999999"
2005-07-01,"2691.9288246000001","2528.043036","1670.4326190000002","1600.8451330000003","69.587485999999998",,"675.06777199999999","0","10.5594","54.611382999999996","117.37186199999999","163.88578860000001","2186.4440782800002","1643.0161932799999","588.56565499999999","111.789199","111.5547224","91.546833000000007","345.71072183000001","237.11546082999999","393.84906204999999","543.42788500000006",,"885.0268427200001","505.48474631999989","237.11546082999999","742.60020714999985","-505.48473817000001",,"-112.28874399999998","148.03534490000001","0","-245.78793635","-6.3877825499999998","-8.1483699999999999","-393.19599417000001","-272.86121300000002","-18.1769","-254.684313","4.8622519999999998","-125.19703316999998"
2005-08-01,"1927.8771699000004","1839.7378730000003","928.89911799999993","858.51789699999995","70.381220999999996",,"696.95856600000002","0","15.597942","66.163558999999992","132.11868799999999","88.139296900000005","2059.97815885","1298.2227548499998","513.03626599999996","138.28621200000001","40.663308450000002","140.93489600000001","449.681062","237.237461","15.621010399999989","761.755404",,"541.51511815000049","-132.10098894999965","237.237461","105.13647205000035","132.10098895000002",,"216.37021795000001","288.03988355000001","0","-63.369208450000002","0","-8.3004571499999997","-84.269228999999996","-303.99270000000001","-11.770300000000001","-292.22239999999999","-64.555639999999997","284.279111"
2005-09-01,"2110.5598385499998","1931.4031889999999","958.66721399999994","886.09673899999996","72.570475000000002",,"724.79833299999996","0","9.8755450000000007","64.221156000000008","173.84094100000002","179.15664955","2028.5143570999999","1396.8255531","568.22470799999996","112.98645999999999","59.038559249999999","103.90484600000001","403.90204700000004","238.39397700000001","148.76893285","631.688804",,"534.5776358999999","82.045481449999897","238.39397700000001","320.4394584499999","-82.045473300000026",,"-36.444534300000008","131.93972245","0","-161.25130340000001","0.22109319999999999","-7.3540465499999996","-45.600939000000011","-30.629290999999998","-3.1753999999999998","-27.453890999999999","-108.937878","93.966229999999996"
2005-10-01,"2239.6897868999999","2094.3253369999998","1094.279542","1018.533852","75.745689999999996",,"757.15667600000006","0","9.4579109999999993","66.952245000000005","166.47896299999999","145.36444990000001","1942.7112993999999","1375.6230674000001","501.91817900000001","138.154888","106.72990609999999","60.021877000000003","460.13323699999995","236.98051899999999","108.66498030000002","567.08823199999995",,"718.70226959999968","296.97848750000003","236.98051899999999","533.95900649999999","-296.97849565000007",,"21.299935350000005","246.09334945000001","0","-218.56070975","-1.78076685","-4.4519374999999997","-318.27843100000007","-482.44829000000004","-21.5228","-460.92549000000002","69.660122000000001","94.509736999999987"
2005-11-01,"2157.0712942","1994.2001320000002","976.49465200000009","896.12650800000006","80.368144000000001",,"838.91672900000003","0","10.732184999999999","56.035693999999999","112.020872","162.87116219999999","2266.3089667499999","1505.5020577499999","490.771252","129.78831099999999","101.81637705","94.940218000000002","499.93844000000001","237.20504800000001","188.24745970000001","760.80690900000002",,"488.69807425000022","-109.23767254999984","237.20504800000001","127.96737545000016","109.23766440000001",,"151.4333244","403.22694684999999","0","-249.00780574999999","-2.7858166999999998","0","-42.19565999999999","-181.71871999999999","-20.8672","-160.85151999999999","23.170397999999999","116.352662"
2005-12-01,"2308.6769063500005","2124.0096070000004","1040.4334160000001","963.90050400000007","76.532911999999996",,"857.576955","0","13.650065","72.601370000000003","139.74780100000001","184.66729935000001","4180.2614295000003","2493.2954995","998.76336700000002","215.21096","66.482492149999999","71.764465000000001","717.55652399999997","469.08090900000002","423.51769135000001","1686.9659300000001",,"-369.28589249999959","-1871.5845231499998","469.08090900000002","-1402.5036141499997","1871.5845313",,"907.57032430000015","1054.3306750500001","0","-149.56360845","2.8032577000000001","0","964.01420699999994","461.48045500000001","-39.383400000000002","500.863855","298.67674399999999","203.85700799999998"
2006-01-01,"2243.10980105","2192.7239770000001","1152.1212010000002","1071.3247780000002","80.796423000000004",,"808.58255999999994","0","10.352218000000001","65.357467999999997","156.31053","50.385824049999997","1421.7893933544001","955.4922853544","513.22496100000001","103.014732","93.128092190000004","29.498487000000001","312.951122","240.16614899999999","-96.325108835599991","466.29710799999998",,"1237.2316916456002","821.3204076955999","240.16614899999999","1061.4865566955998","-821.32039970560004",,"-42.121533705600001","12.7694227244","0","-46.900956430000001","0","-7.99","-779.19886600000007","-600.65749400000004","-75.4803","-525.17719399999999","-36.355942000000006","-142.18543"
2006-02-01,"1968.2775784699998","1917.8795529999998","944.77116599999999","882.80716399999994","61.964002000000001",,"799.49776299999996","0","9.6326719999999995","61.405395000000006","102.572557","50.39802547","1691.08864202","1298.45527702","550.43571800000007","125.001335","30.922650310000002","86.946904000000004","333.86744599999997","248.08899199999999","171.28122371000001","392.63336500000003",,"619.42427597999972","277.1889364499998","248.08899199999999","525.27792844999976","-277.18892845999994",,"60.312083539999996","115.19386745","0","-54.881783910000003","0","0","-337.50101199999995","-247.333011","-12.151199999999999","-235.18181100000001","60.875197","-151.04319799999999"
2006-03-01,"2466.0156999499995","2204.1629199999998","1072.569213","994.23897999999997","78.330233000000007",,"795.96257900000001","0","10.893668999999999","78.599131","246.138328","261.85277995000001","1806.0634869484002","1292.3891199484001","558.882744","103.61045900000001","67.287353539999998","61.859585000000003","421.54626499999995","251.852025","79.202713408400001","513.67436699999996",,"911.77380005159966","659.95221300159938","251.852025","911.8042380015994","-659.95220501159997",,"-61.324615011600017","154.7204306884","0","-200.06504570000001","0","-15.98","-598.62758999999994","-1166.4130709999999","-126.1918","-1040.2212709999999","176.765906","391.01957500000003"
2006-04-01,"2652.4627985999991","2535.7288329999992","1515.0940519999999","1443.3531109999999","71.740941000000007",,"839.68286000000001","0","8.9013410000000004","53.998827999999996","118.05175200000001","116.7339656","1815.6559209906","1340.2539959906001","537.99966900000004","126.54170000000001","115.1394955","-0.99758999999999998","394.18727215000001","256.50891415000001","167.38344934060004","475.40192500000001",,"1195.4748370093992","836.80687760939918","256.50891415000001","1093.3157917593992","-836.80687760940009",,"-144.84808975940001","73.3433735606","0","-218.19146332","0","0","-691.95878785000002","-805.13347300000009","-71.677800000000005","-733.45567300000005","188.702708","-75.528022849999985"
2006-05-01,"2902.0449801099994","2517.4520089999996","1452.956772","1375.2225169999999","77.734255000000005",,"825.0398459999999","0","10.216673999999999","55.026693000000002","174.21202399999999","384.59297111000001","2126.89934068","1538.5337486799999","732.64776900000004","123.50398199999999","105.33211407","55.999436000000003","411.025104","255.03799599999999","110.02534361000001","588.36559199999999",,"978.91826031999972","775.14563942999939","255.03799599999999","1030.1836354299994","-775.14564741999993",,"-164.05194241999996","131.63898932000001","0","-279.71093173999998","0","-15.98","-611.093705","-1000.968919","-59.005800000000001","-941.96311900000001","191.74178500000002","198.13342899999998"
2006-06-01,"2298.1046371000002","2217.8794520000001","1125.2912679999999","1048.029321","77.261947000000006",,"852.73753799999997","0","13.511142","70.93794299999999","155.40156100000002","80.225185100000004","2115.2551040003","1480.4467880002999","536.04855499999996","142.14401799999999","72.240937810000005","68.825175000000002","451.17808685","254.50821884999999","210.01001534029999","634.8083160000001",,"737.43266399970025","182.84953309970024","254.50821884999999","437.35775194970023","-182.84954907969998",,"39.598991070299981","146.43730803029999","0","-98.848316960000005","0","-7.99","-222.44854014999996","-505.84283399999998","-44.736699999999999","-461.106134","205.39397099999999","78.000322850000003"
2006-07-01,"2940.1205233599999","2904.179224","1776.503062","1701.240953","75.262109000000009",,"879.46753899999999","0","9.0844280000000008","73.920439000000002","165.203756","35.941299359999995","2196.3291591359002","1525.9370271359001","589.56712900000002","150.69794300000001","98.806289559999996","59.676318999999999","387.47152800000003","252.89284699999999","239.71781857590003","670.39213200000006",,"1378.2421968640999","743.79136422409965","252.89284699999999","996.68421122409961","-743.79136422409999",,"90.171547775900009","142.79642035590001","0","-44.452021430000002","0","-8.1728511499999996","-833.96291199999996","-716.93151599999999","-49.216500000000003","-667.71501599999999","39.255340000000004","-156.28673599999999"
2006-08-01,"2518.3413203500004","2403.5613480000002","1215.5887769999999","1144.3652139999999","71.223562999999999",,"967.81027400000016","0","11.958064","68.173564999999996","140.03066799999999","114.77997234999999","1930.1347200739999","1177.303550074","550.05967899999996","123.010668","32.917186020000003","81.985725000000002","348.30025799999999","254.04523499999999","41.030034053999998","752.83116999999993",,"1226.2577979260002","588.20660027600047","254.04523499999999","842.25183527600052","-588.20660027600002",,"16.031300593999994","99.541701943999996","0","-75.52040135","0","-7.99","-604.23790086999998","-847.67695186999993","-38.639600000000002","-809.03735186999995","-26.796678999999997","270.23572999999999"
2006-09-01,"2678.5851757600003","2427.1452990000003","1193.6153960000001","1120.5483850000001","73.067010999999994",,"1027.910003","0","11.031532","71.801487000000009","122.78688099999999","251.43987676","2436.3479058332","1519.4631408332002","636.88632900000005","134.64434800000001","42.213343279999997","69.450378999999998","351.395194","255.75341499999999","284.87354755320001","916.8847649999999",,"907.68215816680004","242.23726992680031","255.75341499999999","497.99068492680033","-242.2372779168",,"66.697609083200007","215.10707307320001","0","-141.54895436000001","0","-6.8605096300000001","-308.934887","-209.51154399999999","-33.6858","-175.82574399999999","-101.29242600000001","1.8690830000000034"
2006-10-01,"2601.35685848","2429.4389019999999","1185.6176680000001","1107.065517","78.552150999999995",,"985.46824499999991","0","13.711338","78.467624000000001","166.174027","171.91795647999999","2284.3814559831999","1327.8588499832001","569.10245500000008","141.88051999999999","112.53222267","41.664569999999998","355.999349","256.98525999999998","106.67973331319999","956.522606",,"1101.5800520167998","316.97540249680014","256.98525999999998","573.96066249680007","-316.97540249679997",,"-40.875292496799986","184.56612903320001","0","-221.07688403","0","-4.3645375","-276.10010999999997","-210.402841","-58.866599999999998","-151.53624099999999","-137.208223","71.510953999999998"
2006-11-01,"2410.6876467599996","2322.3558789999997","1086.6787710000001","1004.8416400000001","81.837130999999999",,"984.032602","0","13.274433999999999","72.909925999999999","165.46014600000001","88.331767760000005","2754.2601534160003","1516.2689904160002","575.72753299999999","162.57746","99.800724959999997","57.532372000000002","425.64742799999999","255.24774099999999","194.98347245599999","1237.9911630000001",,"806.08688858399955","-343.57250665600077","255.24774099999999","-88.324765656000778","343.57250665600003",,"5.6293896560000007","299.295615446","0","-293.66622579","0","0","337.94311700000003","216.55031","-50.002400000000002","266.55270999999999","-0.38312799999999991","121.775935"
2006-12-01,"2396.15951954","2318.481268","1157.7330140000001","1078.0603760000001","79.672637999999992",,"878.86396300000001","0","21.623947999999999","70.711738999999994","189.54860400000001","77.678251540000005","4342.6213364802998","2634.5183064803","1101.5863340000001","212.02184700000001","74.879187869999996","72.746745000000004","781.12152900000001","502.70239800000002","392.16266361029994","1708.10303",,"-316.0370384803","-1946.4618169402997","502.70239800000002","-1443.7594189402998","1946.4618249303001",,"95.43961493030001","196.92364912030001","0","-101.48403419","0","0","1851.0222100000001","1693.214819","-47.986499999999999","1741.201319","-66.431183000000004","224.238574"
2007-01-01,"2699.9022401799998","2655.6636959999996","1496.980362","1363.943321","90.288434999999993","42.748606000000002","941.833124","0","15.187296999999999","69.970746999999989","131.69216599999999","44.238544179999998","1929.7704922400003","1157.8234782400004","616.1630550000001","126.036826","109.44445512","42.497246760000003","295.176603","258.61776300000002","-31.494707640000001","771.94701399999997",,"1497.8402177599992","770.13174793999951","258.61776300000002","1028.7495109399995","-770.13174793999997",,"-11.711471940000006","123.04247088","0","-126.77394282","0","-7.98","-758.42027599999994","-799.57781899999998","-78.668800000000005","-720.90901899999994","87.862013000000005","-46.704470000000008"
2007-02-01,"2240.1275696599996","2153.7505179999998","1035.6303789999999","931.69996600000002","69.081064999999995","34.849347999999999","927.22590300000002","0","13.165915999999999","71.805273","105.923047","86.377051660000006","1835.02485207","1380.2564900699999","643.73147800000004","117.39843","31.01986398","50.329638770000003","354.42333443000001","263.79702543000002","183.35374488999997","454.76836200000002",,"773.4940279299999","405.10271758999966","263.79702543000002","668.89974301999973","-405.10271759",,"-50.904412019999995","32.283161819999997","0","-75.207573839999995","0","-7.98","-354.19830557","-388.77608700000002","-60.8491","-327.926987","-75.706216000000012","110.28399743"
2007-03-01,"2623.2025178999997","2368.1416849999996","1208.1571629999999","1088.2559899999999","89.865291999999997","30.035881","831.70802800000001","0","16.669136000000002","76.495504000000011","235.11185399999999","255.06083290000001","2113.2190293900003","1356.5439463900002","749.37357400000008","165.09627499999999","41.686291079999997","36.588029290000001","383.54867989000002","269.67950689000003","-19.748902870000009","756.67508299999997",,"1011.5977386099994","509.98348850999946","269.67950689000003","779.66299539999955","-509.98350447000013",,"-4.1446683600000078","154.60756835999999","0","-150.77223672","3.4694469519536142E-18","-7.98","-505.8388361100001","-392.07703100000003","-164.35169999999999","-227.72533100000001","-145.07004000000001","31.308234890000008"
2007-04-01,"3177.6800576400001","3070.8345450000002","1920.3184289999999","1803.8699459999998","79.807976000000011","36.640506999999999","909.41603999999995","0","14.58892","71.635266000000001","154.87589","106.84551264","2066.3259320900002","1353.40672109","698.62200499999994","166.31960000000001","112.00483014","22.85627839","326.77484156999998","266.21954456999998","26.82916599","712.91921100000002",,"1717.4278239100001","1111.3541255499999","266.21954456999998","1377.5736701199999","-1111.3541335300001",,"-109.31518709999999","134.54406882000001","0","-235.87925591999999","0","-7.98","-1002.0389464300001","-749.81910500000004","-75.504000000000005","-674.31510500000002","32.116630999999998","-284.33647243000001"
2007-05-01,"2568.1530726799997","2456.6900269999996","1292.7291460000001","1160.0905270000001","90.444060000000007","42.194558999999998","893.24700399999995","0","13.077211","58.450077999999998","199.186588","111.46304567999999","2452.2777093699997","1567.22846437","654.13754000000006","158.65432100000001","89.811835680000002","-5.9271082899999996","410.90920711000001","268.95458710999998","259.64266886999997","885.04924499999993",,"889.46156262999966","115.87536331000001","268.95458710999998","384.82995041999999","-115.87536330999995",,"6.0797305799999926","137.78023013999999","0","-123.72049955999999","0","-7.98","-121.95509388999994","-804.27560099999994","-136.6532","-667.62240099999997","39.326884","642.99362311000004"
2007-06-01,"2362.2960939200007","2298.6809280000007","1105.2160480000002","981.81202800000005","84.068128000000002","39.335892000000001","956.01042699999994","0","15.571913","62.523149999999994","159.35938999999999","63.615165920000003","2566.5735701399999","1530.19550514","881.48943799999995","151.521714","71.753598420000003","68.258790649999995","371.41521899999998","268.07761099999999","-14.243254929999999","1036.3780650000001",,"768.48542286000065","-204.27747621999924","268.07761099999999","63.800134780000747","204.27746823999999",,"185.47066523999999","282.82842083999998","0","-89.3777556","0","-7.98","18.806802999999995","-8.9499139999999997","-66.028700000000001","57.078786000000001","-49.256854000000004","77.013570999999999"
2007-07-01,"3392.0114553199996","3270.4921869999998","2062.2533570000001","1932.870664","91.057472000000004","38.325220999999999","932.83135300000004","0","11.637897000000001","85.893138999999991","177.876441","121.51926831999999","2420.21109136","1431.5789803600001","795.20352200000002","163.21017499999999","101.7563316","29.063008570000001","365.29357200000004","273.62408900000003","-22.947628810000005","988.63211100000001",,"1838.9132066399998","971.80036395999969","273.62408900000003","1245.4244529599996","-971.80035598000006",,"-4.5214759799999982","118.43548920000001","0","-114.79429500000001","0","-8.1626701799999992","-967.27888000000007","-987.51437900000008","-97.441400000000002","-890.07297900000003","-40.858918000000003","61.094417000000007"
2007-08-01,"2868.1813483400001","2730.4545149999999","1454.104092","1298.146675","105.276617","50.680799999999998","1047.515163","0","17.028521999999999","81.093114","130.71362400000001","137.72683334000001","2572.2859594800002","1594.0173204800003","696.45673099999999","172.374168","11.71848636","-42.820067000000002","370.397831","269.43357500000002","385.89017111999999","978.26863900000001",,"1136.4371945199996","295.89538885999991","269.43357500000002","565.32896385999993","-295.89538885999997",,"154.93541514000003","127.30644024","78.754800000000003","-43.145825100000003","0","-7.98","-450.830804","-422.18563799999998","-195.24369999999999","-226.94193799999999","-122.14370500000001","93.498538999999994"
2007-09-01,"2880.1323416199998","2650.3805039999997","1255.2940839999999","1124.8951199999999","90.828468000000001","39.570495999999999","1035.9844109999999","0","14.796272","70.165420999999995","274.14031599999998","229.75183762","2388.7875532599996","1487.0348762599997","798.65971100000002","170.69979799999999","32.432571359999997","42.291025310000002","366.17662299999995","270.87962299999998","76.775147590000003","901.75267699999995",,"1163.3456277400001","491.34478836000017","270.87962299999998","762.2244113600002","-491.34478836",,"-29.420520359999998","99.152401740000002","0","-121.8079968","0","-6.7649252999999998","-461.92426799999998","-398.08180199999998","-93.319800000000001","-304.762002","-95.288120000000006","31.445654000000001"
2007-10-01,"2888.7983461800004","2708.4583160000002","1431.099547","1255.521915","113.281187","62.296444999999999","1000.321839","0","18.186561000000001","81.545349000000002","177.30502000000001","180.34003018000001","2672.4390778400002","1556.5294798399998","758.41950799999995","160.80758","106.2211416","57.94724025","487.67377199999999","272.26042699999999","-14.539762010000004","1115.9095980000002",,"1151.9288361600004","216.3592683400002","272.26042699999999","488.61969534000019","-216.35926036000001",,"-97.444434360000017","128.99968451999999","0","-222.08504388","0","-4.3590749999999998","-118.91482600000001","-166.58016900000001","-84.811800000000005","-81.768369000000007","-15.999213999999998","63.664556999999995"
2007-11-01,"3075.6481925600001","2902.8755740000001","1364.439251","1197.6712500000001","99.289612999999989","67.478387999999995","1074.9307819999999","0","15.515464","258.415188","189.57488900000001","172.77261856000001","3329.8001393599998","2157.89044036","735.11672999999996","197.394803","83.363133840000003","33.840858650000001","1050.337358","271.08390700000001","57.83755687","1171.909699",,"744.98513364000019","-254.15194679999968","271.08390700000001","16.931960200000333","254.15193882",,"147.90737682000002","263.99691360000003","0","-116.08953678","0","0","106.24456199999997","-216.12742900000001","-139.69630000000001","-76.431128999999999","-78.949484999999996","401.32147599999996"
2007-12-01,"2963.2152161999993","2755.3922589999993","1384.3075229999999","1218.5956669999998","107.794192","57.917664000000002","1097.8810819999999","0","17.891303000000001","59.279980000000002","196.03237099999998","207.82295720000002","5059.6830970800002","2732.15227508","1403.3841010000001","281.39673800000003","75.771448620000001","116.66229631","845.04248400000006","534.50803800000006","9.8952071499999974","2327.5308220000002",,"23.239983919999304","-2096.4678808800008","534.50803800000006","-1561.9598428800009","2096.4678729000002",,"450.67572689999997","558.52421393999998","0","-107.84848703999999","0","0","1645.7921460000002","1656.443708","-104.3723","1760.816008","-183.12800799999999","172.47644600000001"
2008-01-01,"3213.0142392499997","3167.2450679999997","1696.34962","1532.0522369999999","104.827761","59.469622000000001","1163.531915","0","16.601459999999999","116.82627599999999","173.93579700000001","45.769171249999999","2574.4493220000004","1612.6988070000002","722.52717599999994","126.904489","90.241315499999999","32.70528771","627.37981200000013","271.11154800000003","12.940726790000001","961.75051499999995",,"1554.5462609999995","638.56491724999933","271.11154800000003","909.67646524999941","-638.56490255000006",,"-28.851638550000001","89.628428400000004","0","-112.96756695000001","0","-5.5125000000000002","-609.71326400000009","-514.08467800000005","-113.7478","-400.33687800000001","-45.528933999999992","-50.099652000000006"
2008-02-01,"3151.9951749499996","3029.6952259999998","1316.6503479999997","1163.9207709999998","93.588021999999995","59.141554999999997","1210.00225","0","14.136478","78.258717000000004","410.64743299999998","122.29994895","2148.3964041600002","1496.5153521600002","729.94562700000006","147.27855099999999","12.276638849999999","49.273073310000001","501.34662696000004","288.07515596000002","56.394835039999997","651.88105200000007",,"1533.1798738399996","1003.5987707899994","288.07515596000002","1291.6739267499995","-1003.5987634400001",,"42.7585956","90.944769300000004","0","-42.673673700000002","0","-5.5125000000000002","-1046.3573590400001","-895.76191300000005","-104.3663","-791.39561300000003","-96.903826999999993","-53.691619040000006"
2008-03-01,"3233.4306742500003","3060.7386420000003","1581.830115","1421.0933680000001","103.26116399999999","57.475583","1197.25631","0","17.850353999999999","80.011239000000003","183.79062400000001","172.69203224999998","2117.2454131300001","1369.61521713","737.452585","162.932772","35.774184599999998","-12.406613289999999","449.24220687999997","292.25676088","-3.3799180600000014","747.63019600000007",,"1691.1234248700002","1116.1852611200002","292.25676088","1408.4420220000002","-1116.1852611200002",,"6.3452550000000114","135.80381850000001","0","-123.94606349999999","0","-5.5125000000000002","-1122.5305161200001","-1260.4694930000001","-149.66919999999999","-1110.800293","-24.600010000000001","162.53898687999998"
2008-04-01,"4026.7052622500005","3869.7412120000004","2420.5317249999998","2235.6341459999999","109.89954400000001","74.998035000000002","1223.1441419999999","0","17.878888","78.059455","130.127002","156.96405024999999","2777.3115703399999","1813.4378443400001","796.78618399999993","200.98830699999999","89.626157250000006","-199.37688198999999","978.55072403999998","297.29607604","-53.13664596000001","963.87372600000003",,"2056.3033676600003","1249.3936919100006","297.29607604","1546.6897679500007","-1249.3936919099999",,"-77.358139950000023","144.44486069999999","0","-216.29050065000001","0","-5.5125000000000002","-1172.0355519599998","-299.18586299999998","-319.1807","19.994837","52.581127000000002","-925.4308159599999"
2008-05-01,"2627.8032567499999","2510.3375929999997","1869.2184999999999","1688.3303020000001","108.95633599999999","71.931861999999995","368.56509699999998","0","16.528794000000001","77.476338999999996","178.54886300000001","117.46566374999999","2791.3657943200001","1899.2156503199999","1008.6544080000001","188.24216100000001","72.636147149999999","91.888570709999996","349.85043112","296.75053512","187.94393234","892.15014400000007",,"611.12194267999985","-163.56253757000013","296.75053512","133.18799754999986","163.56261656999999",,"-35.456201550000003","76.914567450000007","0","-106.85826900000001","0","-5.5125000000000002","199.01881811999999","699.374368","-76.1036","775.47796800000003","-18.091853","-482.26369688"
2008-06-01,"2142.8710117999999","2052.424743","1507.4587489999999","1315.6145849999998","124.654583","67.189581000000004","255.55638299999998","0","17.654346","82.022462000000004","189.73280299999999","90.446268799999999","2741.6201983999999","1745.5279424","767.86108300000001","225.976181","71.330419649999996","50.573253010000002","1009.6999269999999","297.82915500000001","-379.91292126000002","996.09225600000002",,"306.89680060000001","-598.74918660000003","297.82915500000001","-300.92003160000002","598.74918659999992",,"94.84892760000001","162.15922800000001","0","-61.7978004","0","-5.5125000000000002","503.90025899999995","532.76868899999999","-102.36069999999999","635.12938899999995","-0.27849199999999996","-28.589938"
2008-07-01,"4323.0944359999994","4186.8302529999992","3119.9852740000001","2872.879727","175.07870399999999","72.026843","817.65633899999989","0","19.897794000000001","82.445672000000002","146.84517399999999","136.264183","3289.4936787999995","2141.0632447999997","830.17873299999997","216.73996700000001","68.887162050000001","104.237306","701.50529199999994","299.008014","219.51478474999999","1148.4304340000001",,"2045.7670081999995","1033.6007571999999","299.008014","1332.6087711999999","-1033.6007425",,"69.460807500000001","196.14411390000001","0","-121.1708064","0","-5.5125000000000002","-1103.0615500000001","-1047.1101820000001","4.6471","-1051.757282","-8.4618549999999999","-47.489513000000017"
2008-08-01,"3194.0821572999998","3121.7691620000001","1547.4710259999999","1377.505954","118.231086","51.733986000000002","1363.0183119999999","0","16.810464","76.220595000000003","118.24876500000001","72.312995299999997","2740.2329756499998","1613.26540965","792.453981","185.14956900000001","11.04272085","98.891311000000002","616.71016599999996","294.90542399999998","-90.982338199999987","1126.9675659999998",,"1508.50375235","453.84918164999999","294.90542399999998","748.75460565000003","-453.84916695000004",,"86.290639049999996","129.63611745","0","-37.832978400000002","0","-5.5125000000000002","-540.13980600000002","-507.91162099999997","-15.537000000000001","-492.37462099999999","-20.570899000000001","-11.657285999999999"
2008-09-01,"3192.7266874000002","3002.6114400000001","1558.1478510000002","1389.884967","107.262345","61.000539000000003","1186.5441250000001","0","13.785045999999999","88.351767999999993","155.78264999999999","190.11524739999999","3223.8385360000002","1989.5385880000003","914.86319199999991","200.13438199999999","34.859021400000003","22.796714000000001","949.501169","297.01368600000001","-132.61589040000001","1234.2999480000001",,"1013.0728519999998","-31.11184860000003","297.01368600000001","265.90183739999998","31.111841249999998",,"135.56703825","259.49791664999998","0","-118.41837839999999","1.7347234759768071E-18","-5.5125000000000002","-104.455197","561.55319699999995","-81.477400000000003","643.03059699999994","-62.903509999999997","-603.10488399999997"
2008-10-01,"3729.7153042500004","3519.9380810000002","1830.7098839999999","1653.0806949999999","132.92375200000001","44.705437000000003","1375.5006490000001","0","18.63043","106.27315","188.82396800000001","209.77722325000002","4649.3073324500001","3513.31466245","817.57754299999999","220.26771500000001","60.986661750000003","-64.872011999999998","2203.4763159999998","298.275485","275.8784387","1135.9926699999999",,"6.6234185500002241","-919.59202819999973","298.275485","-621.31654319999973","919.59202819999996",,"299.54154719999997","520.64181435","0","-221.10026715000001","0","0","620.05048099999999","-166.29219899999998","-320.11489999999998","153.822701","-91.302816000000007","877.64549599999998"
