"MES","SEMI01","SEMI02","SEMI03","SEMI04","SEMI05","SEMI06","SEMI07","SEMI08","SEMI09"
2005-10-01,"125.75642965204236","330.36405886909375","451.52317880794703","214.13043478260869","123.74227714033539",,"145.43095597499968","167.82575876563237","45.539439697993245"
2005-11-01,"119.40242057488653","330.64807642654273","501.45695364238412","223.2608695652174","130.09708737864077","347.54521963824288","152.81503012762136","167.21852823961211","123.68368766143453"
2005-12-01,"118.60816944024205","329.20216886134779","503.31125827814571","225.86956521739131","142.63018534863195","375.96899224806202","159.85728364874811","177.60510683208312","80.687462745877212"
2006-01-01,"126.6643233169797","330.35617675699626","512.91197386116289","242.68296862353859","162.21373311059827","393.07233968653998","173.13005086167828","190.2653977766557","69.114150088321594"
2006-02-01,"137.8947374867497","348.55756652065168","539.02464863901503","259.10236779628133","180.17043568400894","403.19800742104349","182.64602454023859","199.68619801958184","84.358205496551122"
2006-03-01,"148.44427261862526","340.16702616618346","624.91628480859617","268.88763503267216","193.93916497185808","425.39333820221924","193.57890642611164","198.18808209852614","81.961428947552506"
2006-04-01,"153.53656542024288","400.61658039565532","652.15102686612749","257.72824542039939","216.8166543600814","484.6042221485373","219.16171928912897","210.04877997619985","68.671984107363926"
2006-05-01,"172.1132359572311","406.59139869206382","659.9040704051672","256.32292054065238","277.00737133064843","648.25373182958947","257.00990390664464","240.4086927676565","106.64264973978759"
2006-06-01,"158.63134653978076","393.82515488440458","639.81145100563981","245.11352585501336","309.06332440636987","702.59141650145318","258.29207860504965","221.66047011690068","75.646346065366544"
2006-07-01,"152.50066991756952","381.17938891480418","701.26825903426561","216.74930958727413","288.47153767923595","668.41715683775624","221.54847946527886","215.56378778480675","88.892786185039313"
2006-08-01,"157.93546622874101","400.14528219157501","713.21313370120595","230.07567660347959","292.37003519071533","656.2541132052437","227.88586313750329","228.5518290634738","74.51069490274962"
2006-09-01,"164.25473435896367","402.27486029252049","740.44762717854383","251.04739951582224","294.02003064519999","657.75472660791331","241.71530063288355","219.82543031300068","59.116703294555684"
2006-10-01,"172.40415273755406","406.59079564806621","708.8516280798757","296.07506308469056","300.79236589268658","644.49781586008453","231.95756910590592","208.10483786721625","68.921882811078376"
2006-11-01,"187.72519142475065","406.59154789135346","744.27665226351064","332.86243193006925","340.77243510154079","638.41871976394953","235.74407218309989","218.75451340637423","77.81554871016543"
2006-12-01,"193.14687068068463","406.59095139010492","720.84204553640893","347.49142244318131","381.72472632954771","599.17310120551963","255.09430900153586","225.57670933840691","44.41841418102841"
2007-01-01,"209.15594140027449","406.88528666218292","783.64210215009848","373.97115312104108","378.06498825496141","566.29525310692554","263.67193798245972","222.48641345763488","40.359579986703352"
2007-02-01,"220.90213519978644","406.59103911530065","728.40815886289749","361.72789108822212","340.28174726658216","487.7929887386793","258.05195024276861","230.97028529176265","33.586328657912439"
2007-03-01,"256.56010555649937","406.59232761092727","833.45085264418458","393.50287286606579","301.26215752756963","493.36333284433812","272.8569283328946","237.33841453438748","69.518507823178098"
2007-04-01,"266.55466763550817","406.90371900995456","749.66450440452911","421.16525060315269","293.51403789332807","583.11270919595643","268.00249015738507","239.06169852120544","70.218392964248963"
2007-05-01,"267.05501646414075","406.59019970789194","985.82264156250676","434.99992644119146","312.07237213075246","671.75392895445054","273.36074135447342","242.64190017147916","113.78510739621284"
2007-06-01,"267.12343634003503","406.59196451722136","929.45988729543069","465.26127675343531","332.91977083773753","666.09424295280166","265.70973507395331","235.99962410539243","136.60173144891766"
2007-07-01,"266.79162909434871","406.59061962303701","798.66382301447311","534.56281489425032","315.41443047489855","649.1529843374268","260.91498525804428","235.05094043124552","168.19118791890293"
2007-08-01,"290.83436095292251","406.82236283984162","952.01902936363751","681.562095430304","309.03494612716997","678.63474180931462","259.63117072998369","239.24427114049021","45.919110928711369"
2007-09-01,"281.23430762026396","406.59123813244111","795.08320871070907","670.64692875041271","278.00712771531903","636.91502488302865","248.23886702318873","243.34717962968904",
