"MES","SEMQ01","SEMQ02","SEMQ03","SEMQ04","SEMQ05","SEMQ06","SEMQ07","SEMQ08","SEMQ09","SEMQ10","SEMQ11"
2000-06-01,"87.488940010617583","72.398340248962654","67.676165494217244","93.18631020493082","138.11969968692057",,"158.30508474576271","234.0895869691681","3.5294117647058827","76.007287209253064","109.91127327003606"
2000-07-01,"65.121217483631213","54.771784232365142","7.7262429951114822","54.757099760740658","139.71974832061764","25.596975425330815","158.64406779661016","162.18731820826059","14.117647058823531","93.293225437444391","106.54048675318214"
2000-08-01,"74.889400106175898","42.821576763485474","22.606414689400264","61.978570685530009","179.89604547250676","12.396975425330812","152.54237288135593","252.0069808027923","1.411764705882353","110.29953819429733","133.32642315187195"
2000-09-01,"79.419571757211116","14.937759336099584","17.455586025992609","35.639238531155726","172.47940666889571",,"111.86440677966101","170.56428155904595","14.117647058823531","101.27526161928569","124.61959451055185"
2000-10-01,"85.223854185099981","65.726141078838168","37.486586383689044","43.129096015811918","149.43919268062859","36.952741020793951","111.86440677966101","187.55090168702736",,"140.24488412489939","124.88701853310667"
2000-11-01,"97.327906565209702","28.879668049792528","24.609514725169909","76.209299906376785","148.44220189063498","13.07523629489603","128.81355932203391","192.90285049447351","3.5294117647058827","140.32114561708258","127.94062772088395"
2000-12-01,"91.382056273225984","27.883817427385893","13.735543102420413","34.390928950379696","165.56126326028146","12.206427221172023","108.47457627118644","165.44502617801044","10.588235294117647","135.46583061475235","130.31012894398606"
2001-01-01,"98.350781586117876","106.45161290322579","48.066298342541437","87.951070336391439","80.247495502194141",,"85.714285714285708","120","13.636363636363637","67.933953101151658","78.341894940791065"
2001-02-01,"89.918256130790184","123.38709677419354","82.872928176795583","61.284403669724767","68.377271308977697",,"57.142857142857146","60","81.818181818181827","32.260302483696407","60.715605919618618"
2001-03-01,"110.99956976910941","104.03225806451613","123.75690607734806","83.669724770642205","88.947015514940688",,"109.09090909090909","99.6",,"9.4907728597197156","70.902856560145821"
2001-04-01,"119.17395669009034","140.32258064516128","33.149171270718234","26.177370030581042","75.61093813276328","81.247058823529414","59.740259740259738","89.28","122.72727272727273","62.376855834605244","72.621126563077596"
2001-05-01,"97.83450451742435","101.61290322580645","68.508287292817684","121.59021406727828","5.4372000079665934",,"83.116883116883116","121.91999999999999","68.181818181818187","65.186624115443308","69.638372997157461"
2001-06-01,"68.234619245661833","130.64516129032256","148.61878453038673","71.314984709480129","63.589348664599783",,"51.948051948051948","90.11999999999999","27.272727272727273","63.375884556681001","65.008731564925881"
2001-07-01,"88.627563459056361","96.774193548387089","120.44198895027624","87.706422018348619","104.09947619648275","129.26117647058825","70.129870129870127","65.591999999999999","122.72727272727273","113.84764811988344","104.96743190016699"
2001-08-01,"51.025383622544098","171.77419354838707","74.033149171270722","87.584097859327215","105.05546740667468",,"88.311688311688314","83.664000000000001","54.545454545454547","85.146385458581932","96.014072478362294"
2001-09-01,"57.048616090635306","91.935483870967744","167.95580110497238","112.04892966360856","135.13732415404738",,"132.46753246753246","117.55200000000001","122.72727272727273","84.230609130012482","117.22986322672752"
2001-10-01,"56.446292843826186","128.2258064516129","166.85082872928177","131.86544342507645","73.228926700701734",,"77.922077922077918","114.08399999999999","13.636363636363637","82.294990980990704","77.842219984448889"
2001-11-01,"59.716047612218553","283.06451612903226","191.16022099447514","30.948012232415902","99.893114871638275","48.098823529411767","75.324675324675326","141.28799999999998",,"77.17496878035243","90.196428343806957"
2001-12-01,"49.046321525885553","157.25806451612902","221.54696132596686","77.553516819571868","86.469404961859937","58.037647058823524","46.753246753246756","75.023999999999987","136.36363636363637","338.42097960316357","146.92483206077679"
2002-01-01,"97.92055069553993","193.54838709677418","105.52486187845304","113.39449541284404","95.192824754861292","34.196891191709845","111.68831168831169","72","190.90909090909091","112.53642292215901","100.74568839148003"
2002-02-01,"99.985658970314063","67.741935483870961","94.475138121546962","26.055045871559631","62.928121410883698","27.979274611398967","49.350649350649348","84","450","117.19855695851255","77.327248855973792"
2002-03-01,"107.29958411013911","62.903225806451609","55.248618784530386","35.22935779816514","56.650445797290033","15.544041450777204","64.935064935064929","108","54.545454545454547","67.059802969335365","61.327452804935568"
2002-04-01,"101.53449017639466","128.2258064516129","109.39226519337016","192.78287461773701","120.91695490244243","34.196891191709845","111.68831168831169","84","109.09090909090909","100.21506868322463","117.59187263387338"
2002-05-01,"85.874085759357513","159.67741935483869","119.33701657458563","52.844036697247709","108.16243883979845","15.544041450777204","80.519480519480524","108","572.72727272727275","71.180796447897876","95.799926068501364"
2002-06-01,"91.20894880252402","62.903225806451609","62.983425414364639","132.11009174311926","118.51104369012607","37.30569948186529","124.67532467532467","96","150","55.591785763840704","101.45950975768314"
2002-07-01,"146.020364262154","128.2258064516129","85.082872928176798","73.027522935779814","64.075310863114012","46.632124352331608","67.532467532467535","120","259.09090909090912","50.117940890800604","66.33949854049024"
2002-08-01,"72.020651082747733","33.87096774193548","46.408839779005525","193.51681957186545","110.12222082069191","34.196891191709845","119.48051948051948","108","272.72727272727275","48.619397807686966","95.616372002906274"
2002-09-01,"105.8367990821741","62.903225806451609","94.475138121546962","126.11620795107034","98.036898605182273","37.30569948186529","124.67532467532467","84","2.7272727272727275","105.68891355626474","101.47480592981606"
2002-10-01,"119.5181414025527","162.09677419354838","132.59668508287294","105.93272171253822","105.00766784616509","46.632124352331608","132.46753246753246","84","409.09090909090912","170.41764950742333","122.5070426125862"
2002-11-01,"76.581098522873944","31.451612903225804","184.53038674033149","78.409785932721718","92.810813322799731","52.84974093264249","116.88311688311688","84","122.72727272727273","103.27459414458166","94.642515710443462"
2002-12-01,"111.25770830345618","125.80645161290322","151.38121546961327","51.86544342507645","109.99475532599965","27.979274611398967","101.2987012987013","84","190.90909090909091","81.004578881642843","100.97003224942958"
2003-01-01,"100.07170514842966","133.06451612903226","82.872928176795583","121.22324159021407","76.311998353570701","46.632124352331608","111.68831168831169","83.619599999999991","231.81818181818184","81.69141112806993","81.268562542223805"
2003-02-01,"108.93446149433528","125.80645161290322","101.10497237569061","137.12538226299694","126.21473952558937","40.414507772020727","145.45454545454547","71.065200000000004","422.72727272727275","183.84209796031635","139.69484136594818"
2003-03-01,"116.24838663416033","67.741935483870961","122.65193370165746","48.440366972477065","48.604186444841304","40.414507772020727","70.129870129870127","66.19080000000001","245.45454545454547","24.164007215207437","47.499713196772511"
2003-04-01,"131.30646780438835","123.38709677419354","43.646408839779006","114.74006116207951","170.66036420609578","34.196891191709845","137.66233766233765","71.392799999999994","150","27.47328985708339","129.55857796586403"
2003-05-01,"115.81815574358238","125.80645161290322","175.13812154696132","81.345565749235476","93.20117640029477","77.720207253886016","98.701298701298697","81.356399999999994","286.36363636363637","23.955876231441653","78.092057462619977"
2003-06-01,"113.92513982503944","96.774193548387089","108.28729281767956","160.12232415902142","96.029317063779217","31.088082901554408","140.25974025974025","65.61","204.54545454545456","59.65033994727348","91.109099947738073"
2003-07-01,"113.15072422199913","94.354838709677409","105.52486187845304","66.544342507645254","99.869215091383467","40.414507772020727","103.8961038961039","74.733599999999996","504.54545454545456","258.76925211599831","138.4303578029598"
2003-08-01,"133.88785314785602","157.25806451612902","165.19337016574585","60.305810397553515","62.474025586042529","34.196891191709845","77.922077922077918","65.135999999999996","572.72727272727275","303.85042319966698","127.15707894099502"
2003-09-01,"109.36469238491323","94.354838709677409","23.204419889502763","30.336391437308869","59.797250197505129","34.196891191709845","64.935064935064929","72.633600000000001","954.54545454545462","174.05994172332453","89.717148283642018"
2003-10-01,"104.20192169797791","43.548387096774192","128.17679558011051","47.094801223241589","110.10628763385537","46.632124352331608","75.324675324675326","50.581199999999995","572.72727272727275","170.31358401554044","122.04305872455419"
2003-11-01,"102.22285960131937","159.67741935483869","193.92265193370164","122.81345565749236","252.99510718387563","52.84974093264249","119.48051948051948","25.0092","790.90909090909099","237.10281670598027","233.92436042880269"
2003-12-01,"77.183421769683065","125.80645161290322","166.29834254143645","77.675840978593271","133.84673602028826","37.30569948186529","137.66233766233765","27.36","272.72727272727275","116.82392118773414","124.23041133956228"
2004-01-01,"172.60863329987092","157.25806451612902","146.96132596685084","279.87767584097861","82.812738582875809","15.544041450777204","166.23376623376623","26.433599999999998","1213.6363636363637","263.36894685722211","141.9127863252221"
2004-02-01,"123.04603470529183","36.29032258064516","150.82872928176795","45.62691131498471","105.07936718692947",,"67.532467532467535","24.8184","340.90909090909093","235.06313306507562","135.75862640374245"
2004-03-01,"183.45045174243509","159.67741935483869","153.59116022099448","69.357798165137609","103.90827795444437","18.652849740932645","90.909090909090907","25.319999999999997","531.81818181818187","61.440266407659216","97.477406279078664"
