"MES","SEMU01","SEMU02","SEMU03","SEMU04","SEMU05","SEMU06","SEMU07","SEMU08","SEMU09","SEMU10","SEMU11"
2010-02-01,"17395.067469459424","16799.263424090957","17097.165446775191","14002.688827069602","7053.476392795983","2214.8572412285612","2306.8368646268214","7312.8690416374493","548289.79626904696","35181639.541288994","5303.1111205921879"
2010-03-01,"17011.614585184918","17083.455843694916","17047.535214439915","13999.958090711132","6709.5648180089265","2208.724152220957","2230.8624213222411","7283.1221269554344","532873.43071859761","35879028.940788426","3000.2313629702003"
2010-04-01,"17945.955213793146","18079.878527122459","18012.916870457804","13999.831425590362","6830.3737530793614","2240.0936622105187","2285.0408720981945","7581.1147515076445","562721.58698833862","36582740.710080944",
2010-05-01,"18001.535495782271","18248.592564969425","18125.064030375848","13999.900386418873","8647.5630918370462","2108.8812908140781","2264.4024990532989","7465.4415488605728","586852.36793472094","37725981.322564356","10841.062964626053"
2010-06-01,"17102.792671984371","17155.321907792299","17129.057289888333","13999.944018714699","8515.0839501520932","1706.9456486528507","1855.2863453830553","6745.7171253276028","586443.87449266471","39019165.913609266",
2010-07-01,"17517.876895169469","17662.933800767758","17590.405347968612","14001.460161747938","8866.0763446012152","1761.5468609563263","1776.3208632293808","3363.6555493371743","590697.94810972235","39358519.860197373","8784.7382116716581"
2010-08-01,"18457.489666545851","19455.89724792893","18956.69345723739","14008.862591171744","9214.5151467288179","1983.4403771932632","1917.7873477405406","6975.5556252293063","582040.36615321541","38239162.585936569","9769.5415439466742"
2010-09-01,"20628.633063193975","21360.524021605321","20994.578542399649","14004.913061201951","9642.2271065774676","2061.7626183763768","2051.632708886742","7313.5126547547134","604061.85868335457","40142289.280840948","11359.609021019034"
2010-10-01,"23992.166675997745","24636.654058507167","24314.410367252458","14007.504561479302","10008.722883901508","2227.690288416733","2186.9128143915368","7800.6717487679271","686477.84225082723","42297019.257527694","8371.6016661413978"
2010-11-01,"26356.04557985867","26404.045488862361","26380.045534360514","14442.55680031514","10496.29049716422","2480.251657566329","2411.3834436262114","8292.6196392103247","794298.48010540754","43773114.704970546","3262.6679589617515"
2010-12-01,"26092.00697272244","25176.860974037547","25634.433973379993","14404.402654068695","11679.018645995005","2316.1814194334897","2225.7800530331119","8385.2790642215496","878178.14882332704","44403427.914684348","9722.1957088429899"
2011-01-01,"25891.401904520164","26555.575559942667","26223.488732231417","14817.006645956972","12260.895468583352","2532.4050312205118","2337.013229445553","9395.4157349624529","941861.6672456048","40397396.414199479","26039.711078485423"
2011-02-01,"29715.02009232025","29501.220238510054","29608.120165415152","14000.01132050315","13154.566656965984","2578.7804981505624","2367.807860197508","9616.4793422112143","912829.16777441464","38374769.195670359","4659.3121331768216"
2011-03-01,"31279.231092407506","31253.327244303211","31266.279168355359","13685.819421062475","14223.489852119943","2564.0444839620591","2438.0504644458388","9597.6429121943147","1053544.7137749435","38210407.657906361","21695.407942238264"
2011-04-01,"31565.220016675576","31421.141470895003","31493.180743785291","13940.51190339536","15761.892470031267","2727.8143244142757","2381.704855302668","9523.9676025053996","1181017.1345368593","38011012.178744227","8628.5587819347256"
2011-05-01,"31317.383062633748","31356.338902913467","31336.860982773607","13969.954414885378","16496.452575201401","2569.565162881941","2285.2707861248191","8991.8676049602473","1312965.9611068817","40545020.963546708","31448.76969219682"
2011-06-01,"27652.813278340054","26909.452284466708","27281.132781403379","13999.981348114745","15712.227767224676","2479.9138866921753","2191.8271070279075","9018.423676612425","1178789.7675828869","39287601.391885497","9583.4327035222777"
2011-07-01,"25874.848421236977","25736.251292257719","25805.549856747348","13999.999518049217","14169.845729368828","2580.3888677276941","2260.0143819899863","9123.2052713700614","1147750.7825801366","40727115.862925708","6068.9832535885171"
2011-08-01,"25921.896676715227","26654.208213350721","26288.052445032976","13999.404722534557","14358.032999391779","2573.3410590601411","2334.3295029353299","9401.9502909904404","1247074.436114714","46371153.730842814","13339.641335672814"
2011-09-01,"23745.530050552476","23802.799455091095","23774.164752821787","13999.993921652966","15210.203616448165","2418.0304205754783","2207.2163836316445","8950.2559961435472","1309418.2834594739","49183858.556069024","6836.0410078120094"
2011-10-01,"21655.879340674586","21622.427603561551","21639.153472118069","13999.99141183414","15361.090722420187","2080.2135020618784","2006.1644976833736","8171.5001245554431","1114691.7099764717","44740327.158001006",
2011-11-01,"21772.622137857448","21738.600603466431","21755.61137066194","13999.992737801056","14281.068386123346","1959.8191872261511","1884.2320342955645","7488.4627646787121","1054338.2291014772","46376005.32033737","18993.448547614793"
2011-12-01,"20860.513329209247","20334.091514735934","20597.302421972592","13999.998187057801","13293.131924537023","2012.5157620026046","1932.5697272427369","7600.4701083786695","1042089.434722991","45812942.923475318","6321.564344262295"
2012-01-01,"19588.22128189879","19466.581635427836","19527.401458663313","14000.001052553403","12354.352712088257","1976.8249978726844","1875.7478497895183","7557.1349200597697","948031.55493712402","44702963.416861482","7846.2151171405512"
2012-02-01,"23418.205364889003","23420.991624414328","23419.598494651666","14000.001021963917","12328.986384296084","2139.46341765954","2001.3774278879498","8219.4014784490118","1027367.8848898544","46546418.284789644","29237.994428969367"
2012-03-01,"23724.236352729749","23551.451077174821","23637.843714952287","13999.999693344491","12743.154713699005","2109.3864717032575","2040.7998336215653","8319.1619461353075","1094963.0673809424","45029906.089687198","6123.2919594280565"
2012-04-01,"22753.178124858368","22779.844026988401","22766.511075923387","13999.997351458625","12680.689946801107","2039.412356618843","2019.9508625150831","8462.9494660318633","1049877.525534465","43077164.906168535","9615.1565823052315"
2012-05-01,"21553.043295263971","21441.12940546883","21497.0863503664","14000.000367957971","13272.766466004065","2079.1039985916773","1991.0031929118065","8256.7084624809249","989439.45093243581","39429108.303825773","22678.566082921719"
2012-06-01,"20369.604124848232","19677.666860527366","20023.635492687798","13999.999925899596","13723.033655692658","1917.1719656793443","1910.8780105441235","7841.0827922131257","917025.20125929941","40271875.350315064","15672.402521519463"
2012-07-01,"19185.294787970117","18932.842815264063","19059.06880161709","14000.00331643059","13410.885314642333","1849.7957003303359","1858.8134798341325","7462.630824662845","892043.73998071009","40445499.301785767","10921.876024676107"
2012-08-01,"18257.905525117283","18154.054842157002","18205.980183637141","13999.999088842091","12691.314990557303","1871.5952712926482","1831.9705730388703","7605.0485342655393","885731.79107280704","40143807.06863755","19879.214285714286"
2012-09-01,"19196.192082676305","19805.65707971478","19500.924581195541","13999.99865885844","12371.087566925917","1983.5524103197465","1850.7033066884189","7557.2824087279869","979488.15544401354","42119967.117804036","15898.096365109674"
2012-10-01,"21183.855825541974","21539.417850681159","21361.636838111568","13999.995591082936","12439.583878058085","2219.1411691522367","2012.9933193390909","8068.875482625579","1088497.0303948445","43180695.671376377","7749.4229166666664"
2012-11-01,"20740.509348497915","20605.96768168619","20673.238515092053","14000.002063559772","12366.493521737872","2131.85669758631","1882.653773829488","8100.5862437991782","1042572.3199720487","36906697.113871366","15793.501166731054"
2012-12-01,"21204.151017220745","21355.379800066399","21279.765408643572","14000.000718240482","12095.565835919218","2202.4231969647685","1947.1824659703966","7723.0366897867889","1062516.1442182562","41281620.260924883","9827.5147560234127"
2013-01-01,"23676.016208028446","23741.524020874538","23732.081926609178","14000.000146747556","11536.75645639124","2287.4732099964267","2022.4451804600853","7860.44199852161","999414.00913872488","41218373.996028192","29746.877777777772"
2013-02-01,"24714.677863023542","24817.912107195294","24805.819029041944","14000.001409976092","10929.477192178547","2371.8086167386618","2059.9541099338753","8056.6005123366967","1006286.3560742837","45107961.097740576","5001.5642623924005"
2013-03-01,"23798.906127444265","23674.786053691412","23692.815512758811","13999.999178755996","10800.000020746502","2279.0209446096824","2054.6355305790107","7974.4301731887563","940653.10013663641","48743247.089518502","4525.5170006283606"
2013-04-01,"22880.280758132394","22889.603306071029","22888.821770461211","15143.712915574983","10607.207331791258","2123.305636761791","1913.4686975489426","7706.4348140539742","908291.59009316296","51336494.791308403","20303.147815046024"
2013-05-01,"20781.475574544093","20838.635368380135","20832.946616012854","20644.546947212639","10219.406286442349","2003.6751353614491","1848.7544006545686","7349.6930883975247","774587.78031932644","46213911.985942423","13198.80439674308"
2013-06-01,"20826.128477529324","20887.744290450253","20882.019788861435","21690.941247986506","10116.0961296268","2092.4632110020616","1844.9319641720574","7108.1284461648511","729753.54181378905","44638055.955535457","22896.934756141232"
2013-07-01,"19855.546964803201","19744.249431952867","19759.520263844694","23850.539542863487","9458.4769040804895","2069.6471735069913","1833.6795601796589","7081.0455052716097","649091.94613957463","41258729.175342374","5511.8244189001198"
2013-08-01,"20321.015718308387","20646.084852009721","20604.551705940576","24665.301737404461","9496.8984212620271","2084.2684948621913","1842.9640380006838","6888.6027986198451","645491.22842899058","41584201.803679869","5570.9969033847419"
2013-09-01,"22232.907559362699","22002.844965464214","22016.663524339965","22644.120922553699","9974.5543551801566","2166.3591196880338","1892.1233033177241","7122.0224348673428","731607.08509020763","43723671.680398546","12138.320813070372"
2013-10-01,"23128.112460104763","23146.821049133981","23145.455853478506","20503.94031759318","10341.000805421079","2067.8233305144704","1854.803810335311","7134.2658911680419","709356.21423355234","42166849.632673658","4655.1393924602526"
2013-11-01,"22925.160480142873","22961.876591377735","22960.056610794451","20458.977306192846","10241.073156854714","2131.6331278553994","1890.4672530718344","7180.7472868158702","703799.70134152216","42247615.719910018","10731.571465358198"
2013-12-01,"22832.807333500456","22829.818181029641","22829.990598895165","21036.712756709825","9381.2986919783634","2085.7066700908613","1873.2174312632094","7092.1731561769111","653618.10241771606","40092861.446983799","13803.986399543244"
2014-01-01,"22122.944627801829","22388.645569186472","22380.032428941071","20498.493697603939","9328.5383549820217","2157.7336849538624","1989.8601409814999","7116.9445227610786","635641.73191893345","39446465.282649308","2649.6675810125994"
2014-02-01,"22252.141903545951","22211.4902313731","22214.073722955916","20064.952947189897","9606.2843410080859","2128.0803058465426","2023.3341443979614","7247.2116896015659","641056.79321001912","40434001.603891455","4486.0667389836681"
2014-03-01,"22951.614465071656","23166.652212603833","23153.940967970513","20128.469612803034","9700.0002241306047","2099.9223706670923","2054.5507305477145","7105.1619027400175","678997.95228344959","42677834.684781872","3374.8886604598219"
2014-04-01,"23141.502725849728","23142.778217600608","23142.689679124105","19561.843029426494","9916.7016149543215","2060.8121645877695","2014.0957524386338","6706.1258403639395","655702.5922624818","42407151.892886862","24804.115142599036"
2014-05-01,"23344.179096753312","23379.918674034965","23378.441277413956","18362.957413849057","9413.3342931991883","2093.2465248982398","2034.0258028075705","6669.478710401876","630583.84064561513","41632409.640961878","15956.515552199453"
2014-06-01,"23180.405749585225","23219.456742164337","23217.305525452335","16902.183715794839","9468.495692456594","2104.6484146419616","2065.7678813839279","6868.88347750515","618536.3819135949","40736595.175033063","6495.7504181315498"
2014-07-01,"22449.593246584209","22509.857865366204","22507.475837208916","17261.152607209748","9500.000037792337","2129.7742733886244","2171.0608505903033","6851.4141017767806","655248.60900180973","41951675.594393685","22889.744622573107"
2014-08-01,"22357.325554108116","22342.305124276496","22343.091392061644","17716.927860331969","9413.8135718457579","2211.9851288357627","2309.8361701816589","7079.1427994897849","661192.7277956038","41933012.376375005","11990.102419344345"
2014-09-01,"21891.980224413976","21747.083485273884","21756.600728651378","17114.892559911525","9188.3111428280645","2207.4207620629127","2334.1310124484185","6993.2475397347753","622408.74377131904","41074685.660616122","2503.4171499497102"
2014-10-01,"20470.269149374657","20634.589755519872","20628.276425744491","16672.754886775736","9105.6113365177407","2087.7240288367898","2283.407058178509","6803.6478759436932","571547.63760401029","39272341.933068678","56151.635514018693"
2014-11-01,"19948.429627713122","19770.125042207233","19785.498031460178","15854.803077423849","9013.2684675128457","2012.9782767989814","2262.85104418631","6740.4482985794348","529871.70648594596","38296174.776475184","3054.2051995292609"
2014-12-01,"20143.041373758348","20150.923599695961","20150.421309340189","14890.492642961972","8890.2062291238872","2017.3591132707354","2233.7697141992326","6629.1191934025001","526249.36962860893","38527069.568142064","23718.161871504064"
2015-01-01,"19573.111807486246","19544.203963060372","19545.367190514069","13780.542722162225","8545.9462692222241","1879.431618467235","2149.2036166667476","6281.4379972129464","522153.30660072993","38624037.696319461","1957.9604265267722"
2015-02-01,"19163.120890506216","19032.527180776538","19037.467291205539","13380.585138801476","7874.5802940488966","1840.5437970234841","2116.0115713724895","5773.3591352107342","555394.4007634928","40422004.120744929","19685.036941037382"
2015-03-01,"17892.365844403419","17907.084655287734","17906.106161261359","13585.156008480584","7884.2406341659253","1777.2226837914202","2069.5860855057053","5728.0529223281246","530541.1433750561","38422877.508970946","6238.9515397917312"
2015-04-01,"16745.168237170805","16829.033347873596","16825.465317160004","13555.723441473321","8392.1601453042167","1834.2747377681083","2080.414800306954","5964.0376556554038","526797.14800791547","38041814.32879132","8192.1364641328746"
2015-05-01,"15886.592968452138","15769.646646740566","15782.398875005589","13417.822620757843","8698.2001778421472","2015.2467394154248","2259.7554866107844","6102.6581221639026","525924.10227921221","38433090.819443285","2211.6761152416361"
2015-06-01,"15300.314525599997","15428.327422238959","15422.033691264871","13230.456645721999","8573.1604401995028","1936.0964958251679","2212.3751818719174","6174.449335296541","536620.71170272038","38287396.111431822","4300.3049100174667"
2015-07-01,"14639.340606689444","14589.725245933765","14592.595170473134","12684.087478445077","7751.2056588494661","1803.8149654493739","2076.6989202782174","5735.4969242081243","509380.49940238235","37685032.561683431","7026.8442011945262"
2015-08-01,"15488.967746159631","15393.586930517995","15397.579940744938","11246.995596566374","7080.7871611621831","1723.5781252482368","1960.2402065669817","5251.6507037699948","479579.84198791476","35564718.970788695","22808.003994863746"
2015-09-01,"15326.287840309365","15298.397162447967","15299.570651555823","10184.37285390328","6549.085044049566","1686.3275817540632","1799.7602887571561","5145.8403193321037","476120.10456221725","36147919.788929857","8344.132350714417"
2015-10-01,"15446.050648260538","15819.940806607729","15796.894998715967","9623.7111921576306","6211.2360896040373","1690.6751394408448","1700.1943526936229","5211.8108112931886","486061.66400217055","36375314.159111112","12935.5955185526"
2015-11-01,"15587.103849758096","15170.65619281973","15201.7426609784","8383.1376335072182","5806.4782760510816","1692.4433523009536","1686.8944009730817","5137.7451556631913","492564.31230009004","36575443.178944707","3429.7338534336018"
2015-12-01,"14712.19606104273","14714.348869052083","14714.072674726473","9180.7412237641038","5240.9232811362417","1620.918885541829","1562.9248443906317","4627.040838883282","457444.06989893632","34470275.574869633","10280.271274402616"
