"MES","AMMB01","AMMB02","AMMB03","AMMB04","AMMB05","AMMB06","AMMB07","AMMB08","AMMB09"
2002-04-01,"3140795.1910999995","0.92594661194111783","2.2413001286895664","1.0186855465986138","4.8002890187563247","1.0741154544427565","9.0203923708105194","1.089533524407083","9.7619639717453008"
2002-05-01,"3378203.1713900007","0.89669591475565158","2.0878125515754395","0.98932888681909326","4.4327132571006747","1.0452172038981147","8.310234249844946","1.0564302654217097","9.0089246814676631"
2002-06-01,"3643283.2473999979","0.85803072468518105","1.9728446779781397","0.94101329273441381","4.0756729457136656","0.98533864298414964","7.5643730502061253","0.99332786534855733","8.1451618585021102"
2002-07-01,"4671206.3796299985","0.64660095348629043","1.4020411360028064","0.70831349122752241","2.7154872784714628","0.73599338834442996","5.2211148151946176","0.74102378051516959","5.4560465891342957"
2002-08-01,"4689510.3103199992","0.65796064808938504","1.4350253646293387","0.73227587013571827","2.7877576501389374","0.75847336238339325","5.3128373713687598","0.76496337903460376","5.5741075569186993"
2002-09-01,"4298175.7895899983","0.73606122873391977","1.5820305836417721","0.81228007506250366","3.1257582776253936","0.83698358980872778","5.9947915747875617","0.84383928893377702","6.2991959274070037"
2002-10-01,"3894117.9970499994","0.77751664928840747","1.7658277387098162","0.86294318239603496","3.4936300305502326","0.88985191091411808","6.7610561818708419","0.89892354151872778","7.1454483881593243"
2002-11-01,"3972792.2079800013","0.78783764897470709","1.8107887088959507","0.88030762494326886","3.5480426700109344","0.90293339777363391","6.7800483851675164","0.90958312889899584","7.1424926618403486"
2002-12-01,"4644099.3453199966","0.84153043968328656","1.7474451687124326","0.92404417840986319","3.3243576022028911","0.9492036761535424","6.130949264133478","0.95434848426882901","6.4535635918096599"
2003-01-01,"4356237.4715999998","0.77115921409264809","1.7624434076547464","0.86023184374832284","3.5257323293623912","0.88989835592598276","6.5401506494249411","0.89787725979121069","6.9030505574343648"
2003-02-01,"3872959.7718699994","0.86731696528263136","1.8668632528834574","0.96988784941246886","3.7172898028963179","1.0102596723102071","7.0359545191083352","1.0192287817371373","7.4399741180154884"
2003-03-01,"3880752.7640200006","0.8312578484536961","1.8657477211971869","0.93123514811503583","3.7480279684019151","0.97363410677210738","7.0412713490592695","0.98258546289096915","7.4451814826814289"
2003-04-01,"3907614.1099900017","0.83420698289175255","1.8982250598995249","0.93342044412090952","3.8251879024559687","0.98656645372023799","7.063392381760778","0.99670332979987253","7.48165031599315"
2003-05-01,"3773153.1131699989","0.89618412123198921","2.049456952862224","1.0045496207853539","4.126098175464783","1.066512589153626","7.4854975697529227","1.0777098554009279","7.9194391650754898"
2003-06-01,"4060485.3883500015","0.86973360798992039","1.9454267117089543","0.97050229494886253","3.9183139561709424","1.0430544883012223","7.0633915499868323","1.0529821191494102","7.4618795730746896"
2003-07-01,"4229680.8806699989","0.85403122668389109","1.9676950086318679","0.96304780264055267","3.9333364498091092","1.0235790652164289","6.9316371153637757","1.0328958437422258","7.2954034496202791"
2003-08-01,"4140987.7025700007","0.87119634012943947","2.0256958364773605","0.9811594293019561","4.0596165575586678","1.0318414810428358","7.1303585743121802","1.0419506634424889","7.5348092950433561"
2003-09-01,"4081783.3012599992","0.89713953674846103","2.0940061711168139","1.0022148284396208","4.2024908565589119","1.0567498832357158","7.2973748210413838","1.0668680097877186","7.7503212083298241"
2003-10-01,"5629950.8836999992","0.67705980011940692","1.4393339832610521","0.75923553229843266","2.900423752057395","0.7945914661443747","5.0462638393945145","0.80142633927113827","5.3710566331223237"
2003-11-01,"4681046.1538100028","0.83257036033022336","1.8015321011385794","0.92546796328294356","3.5856926886607381","0.96601817273676494","6.1171294980060003","0.97482176036353052","6.5267571515538849"
2003-12-01,"5237646.6490099998","0.86522289602269575","1.7576781596635773","0.96429556372510417","3.4784611280418618","0.99653751995403761","5.7108754037902827","1.0045117119526319","6.077496528057682"
2004-01-01,"4720874.0163500002","0.82187196171352872","1.8806777603979516","0.91764520162717755","3.7829176872501358","0.93935492359286576","6.2042633628455022","0.94784381778093485","6.6323920177024878"
2004-02-01,"4405797.4859300014","0.90100734036849672","1.9578599605513158","1.0010455153884648","3.9212538415966773","1.0258668114987002","6.480746508774879","1.0365425178039054","6.9541710632913318"
2004-03-01,"4078583.8740800014","0.90416674656024631","2.1239374661515376","1.0137121681560646","4.1607579694135612","1.0336856107810188","6.8913931294224211","1.0453972738176838","7.4109382918067057"
2004-04-01,"4185355.8658100003","0.90839193581074429","2.0292817708480042","1.0176590171922444","3.8946352858923126","1.0386092923447803","6.5535528035835533","1.04952114822138","7.0505057169175274"
2004-05-01,"4205389.7383700022","0.91609761512692445","2.09586818828741","1.0228225271856013","3.9343301561421868","1.0660432727782438","6.6399058359245027","1.0769019571906187","7.120632994719112"
2004-06-01,"4328794.111231002","0.94264762198163288","1.8981310591053722","1.0784633616294608","3.3419219859560583","1.1224205266298282","6.2308112889207985","1.1334557015012927","6.7162784989440549"
2004-07-01,"4713664.0713468995","0.89781275318602327","1.741494402027759","1.0592399074088685","3.0537617892182309","1.1047930002364286","5.7946338500790135","1.1152714728752067","6.2435964485181952"
2004-08-01,"4808487.1637300001","0.87516242753898577","1.7358049533661326","1.0515080868132909","3.0213916812726205","1.1064647197421003","5.7974336722803201","1.1159872573804206","6.2477461312725895"
2004-09-01,"4286032.18236","0.99794194140764891","1.9530454298620814","1.2124927685770475","3.4305739937080562","1.2847502003515032","6.6050033748650465","1.2948285194499416","7.1440348426254445"
2004-10-01,"4495132.3850999996","0.97001924892207547","1.8839204952162065","1.1810593377845298","3.3141676593065643","1.2551031624120876","6.3615869304213692","1.2651008657386829","6.9132105122842091"
2004-11-01,"4433610.5057999985","0.99826075457239405","1.924132817224254","1.2068700076382795","3.3948095914853389","1.2888099835393532","6.4917140214910782","1.298783344966153","7.0656077574394276"
2004-12-01,"5769218.2291199993","0.91136048441731377","1.6243973286878888","1.1079814347697199","2.8217469078965904","1.1723813893640311","5.2336123351100179","1.1852366839732129","5.6761154152364588"
2005-01-01,"5163736.7333944999","0.9053280237346385","1.6985601580358336","1.1126387282244634","3.04036932022471","1.1872483132210125","5.7530847135948306","1.1996829130689777","6.2236273131604847"
2005-02-01,"5310453.5547164017","0.86844370456155706","1.6180948336980403","1.0717873228690649","2.9102268104396103","1.1550856566351388","5.6128477155503145","1.1663191603999949","6.0761920138006387"
2005-03-01,"4784778.3808140019","0.94190674468882851","1.7716676971709313","1.1650716837362969","3.1992693748201959","1.2595154658813585","6.1895718131232815","1.2777585260719855","6.6954742233166247"
2005-04-01,"5323960.9374712016","0.90002987999870521","1.6636288266977743","1.1115614590818004","3.0348919943512263","1.2092553907914214","5.8210617118480004","1.2257945805101618","6.2904894451555053"
2005-05-01,"5139829.9645676017","0.94800083731951135","1.7328824900026232","1.1649922904898551","3.1656065019903439","1.2776396694598533","6.0665119263339573","1.2963056565958833","6.54958100297873"
2005-06-01,"5252920.7639467772","0.94829850073490862","1.6925917851176033","1.1713618077549099","3.0626949317987093","1.285247565333046","5.9046516779280056","1.3057209371642244","6.3637665253567688"
2005-07-01,"5588425.794225161","0.94881240685869705","1.6424253867170864","1.1616278515137866","2.9424989365471146","1.2811791686021141","5.6403984115006756","1.3017198368022036","6.0722543929289357"
2005-08-01,"5824177.8278779816","0.95680934681734586","1.6745875922393505","1.1882560258812531","2.9543960319064095","1.3031814450393207","5.5710733273310993","1.3208156936895581","5.9536615882774813"
2005-09-01,"5802837.3756845109","1.0002012411721866","1.7125594124370469","1.2535828672524034","3.0233336073373067","1.3760983239096971","5.657613316244297","1.391554211123738","6.0034795135848116"
2005-10-01,"6291224.6403002869","1.0110498983654785","1.702707873621359","1.2545078298035925","2.9360333957186988","1.3706051715216492","5.3369135939354075","1.388981244005127","5.6577986160005631"
2005-11-01,"6972839.767907544","0.98691766137845449","1.673342826257342","1.2152940457891732","2.7967226403328094","1.3240153247147457","4.9238171398656521","1.339130830521303","5.2082289180692873"
2005-12-01,"7882707.4211249985","0.94266797570034644","1.4567752644891558","1.1869727950025395","2.4840181078883026","1.2946684701807061","4.3529402818699268","1.3052241074198878","4.5925704820797453"
2006-01-01,"7223601.1021286305","0.96477420849364892","1.5169962058745015","1.2263700194144873","2.612810966977162","1.3476472540228388","4.63654024603193","1.3976310001579353","4.828101073052383"
2006-02-01,"7476248.8887853762","0.92904792437139461","1.4807436090465076","1.1723781208712538","2.5353971106651523","1.3067944981185964","4.5070738813355637","1.3686842704419966","4.6996763683317733"
2006-03-01,"7109009.4863627246","0.94917708824051927","1.5179646936132105","1.23203070695032","2.6448874982075994","1.3812662237188889","4.7353976291315565","1.4613897991639164","4.9484358603020411"
2006-04-01,"7530126.9293391034","0.9359690503887137","1.4670778501843376","1.2052837503492877","2.5307509807570483","1.3592506678792897","4.5112316275027071","1.4476240025075822","4.7227873317558666"
2006-05-01,"7802712.961726333","0.95974308173360823","1.4255794569750488","1.2302878217060689","2.445115166960969","1.3890818183323228","4.3452771815026505","1.485155898703741","4.5616075090709929"
2006-06-01,"8158118.5691464897","0.96147276953963501","1.401787300619785","1.248004875844209","2.3869504941906334","1.4169756227861989","4.1956812079449168","1.5286870216553805","4.4257975981788018"
2006-07-01,"8462535.4952646848","0.97161841544072924","1.4141284082029959","1.2606928267207598","2.3742197235666165","1.4265533481715","4.1004281708609929","1.5489106536775625","4.3346793265331049"
2006-08-01,"8554734.4716045782","0.9686746592528297","1.4313820374629622","1.2708252188335731","2.4300445760709626","1.4446504443056016","4.1495577170432867","1.5782096851742073","4.3922690890662297"
2006-09-01,"8639457.7046947815","0.99267671198848517","1.4562023729699434","1.2987216349334967","2.4676237758250785","1.4745929571617797","4.1870544057488353","1.614929071784015","4.4309154428380308"
2006-10-01,"8713178.6799100526","1.0015217850863682","1.4730723054186812","1.3006754042357127","2.5017519559216739","1.4846208908829055","4.2103548014800625","1.6237606223330721","4.4443213784923632"
2006-11-01,"9151408.1602202151","1.0267789008455601","1.485442612805818","1.3331479157931498","2.5148826193767087","1.5153186486915811","4.1737169089105395","1.6523907093666472","4.3980717259713611"
2006-12-01,"11227105.5593246","0.95767672934276871","1.3263475517714662","1.2613328676382289","2.2479012122326769","1.4058284643641932","3.6089931305498211","1.5229920752315993","3.7940311766948414"
2007-01-01,"10183807.498882268","1.0138793423867494","1.4424199820049859","1.3423480653665523","2.4612534005725286","1.5206756284689895","3.9971455785947585","1.6497374461343624","4.1998951344002995"
2007-02-01,"10213553.011068853","1.0237116161808419","1.4636476318739522","1.3598865161631428","2.5030335535199444","1.546562871712843","4.0598004189323023","1.6845379702826331","4.2644664711903451"
