"MES","FOCP01","FOCP02","FOCP03","FOCP04","FOCP05","FOCP06","FOCP07","FOCP08","FOCP09","FOCP10","FOCP11","FOCP12","FOCP13","FOCP14","FOCP15","FOCP16","FOCP17","FOCP18","FOCP19","FOCP20","FOCP21","FOCP22","FOCP23","FOCP24","FOCP25","FOCP26","FOCP27","FOCP28","FOCP29","FOCP30","FOCP31","FOCP32","FOCP33","FOCP34","FOCP35","FOCP36","FOCP37","FOCP38","FOCP39","FOCP40","FOCP41","FOCP42","FOCP43"
2000-11-01,"1485.3007651678997","1417.9197581678998","568.23620799999992","513.34565699999996","54.890551000000002",,"240.27345800000001","383.01563016789999","14.619947","37.575209999999998","174.19930500000001","67.381006999999997","1695.1970841779003","1313.3960961779003","401.37618499999996","489.90964500000001","56.724150000000002","25.129353999999999",,,"232.19654100000002","172.75299999999999","108.0602211779","381.80098800000002","104.52366198999948","-209.89631901000052","172.75299999999999","-37.143319010000539","209.89631899999975","28.053689999999985","120.84330999999999","-72.641800000000003",,,,"-20.147819999999999","0","181.84262899999976","-7.1348000000004674","-26.902999999999992","19.768199999999524","93.75959957960049","95.217829420399752"
2000-12-01,"1782.5083659976001","1453.8963239976001","558.408952","502.84747299999998","55.561478999999999",,"263.587782","377.3680259976","14.809918","34.221369000000003","205.50027699999998","328.61204199999997","2770.2426159975998","2089.2246009975997","702.413408","525.00127599999996","58.213120000000004","10.545010999999999",,,"553.83973200000003","409.81400000000002","239.21205399760004","681.01801499999999","-635.32827699999962","-987.73424999999975","409.81400000000002","-577.92024999999967","987.73425400000042","486.53807999999998","522.79044999999996","-44.12086",,,,"7.8684899999999995","0","501.19617400000044","495.8407000000002","-29.046999999999997","524.88770000000022","62.202275606815476","-56.846801606815163"
2001-01-01,"1334.0215096567999","1300.8150034168","551.71805100000006","506.98853400000002","44.729517000000001",,"248.502613","338.51334910539998","12.310234000000001","30.923083999999999","118.8476723114","33.206506240000003","1371.5134134968002","1181.6205424168002","439.05825299999998","468.59293300000002","69.837685399999998","21.294790999999996","41.050790999999997","-19.756","146.66160600000001","120.617","36.175274016799989","189.89287107999999","119.19446099999982","-37.491903840000305","120.617","83.1250961599997","37.491910379999673","38.613008380000004","96.207390720000006","-29.832456639999997",,,,"-16.437925700000001","-11.324","-1.1210980000003303","-134.39020000000042","-19.756","-114.63420000000042","-15.903907336538239","149.17300933653834"
2001-02-01,"1306.4882585805999","1287.4240180206","511.20438699999994","467.97484799999995","43.229539000000003",,"281.148864","311.52392002060003","14.448729","37.397734","131.70038399999999","19.064240559999998","1437.5693396964002","1230.2685564364001","390.25025499999998","459.56950199999994","44.570860459999999","42.903954999999996","52.598954999999997","-9.6950000000000003","217.63914899999997","192.80099999999999","75.334834976399989","207.30078326","57.155461584199884","-131.08108111580032","192.80099999999999","61.719918884199672","131.08108136000126","7.604253360000004","78.247754479999998","-65.259452999999993",,,,"-0.38304811999999999","-5.0010000000000003","123.47682800000126","58.339200000000972","-9.6950000000000003","68.034200000000965","140.80325868511022","-75.665630685109932"
2001-03-01,"1393.3951455785998","1277.0640639985997","526.674036","478.34150399999999","48.332532",,"193.244146","342.29375099859999","17.393221","34.360990000000001","163.09791999999999","116.33108158","1643.3522859785999","1349.8647513185999","401.53279400000002","494.08820800000001","63.425837299999998","26.758812999999989","109.40881299999999","-82.65","220.46425399999998","189.298","143.59484501859998","293.48753465999999","-72.800687320000179","-249.95714040000007","189.298","-60.659140400000069","249.95714041880001","-59.694957799999997","42.886656819999999","-105.68351192",,,,"3.2648972999999999","-0.16300000000000001","309.65209821880001","-18.391160139999926","-82.65","64.25883986000008","221.47391629803045","106.56934206076949"
2001-04-01,"1605.4580654022","1413.8870706621999","699.39330200000006","653.42938200000003","45.963920000000002",,"191.83089100000001","342.86759766220001","19.141451","35.666505000000001","124.987324","191.57099474","1396.5464479022","1140.8217893422","415.112213","494.315291","33.760506079999999","35.252153","40.048152999999999","-4.7960000000000003","240.05387600000003","197.334","-77.672249737800001","255.72465855999999","273.06528131999994","208.91161749999992","197.334","406.24561749999992","-208.91161805999945","23.814429480000015","105.05015402000001","-67.544180339999997",,,,"-0.35854419999999998","-13.333","-232.72604753999946","-263.50989999999973","-4.7960000000000065","-258.71389999999974","-5.3173674215763924","36.101219881576689"
2001-05-01,"1593.9836983241998","1522.3098286841998","705.85502199999996","651.97654399999999","53.878478000000001",,"217.57812200000001","362.8996826842","16.191439000000003","33.422065000000003","186.36349799999999","71.673869640000007","1852.4960547841999","1473.8522695642","403.199951","467.63124199999999","49.393928080000002","50.894222999999997","80.972223","-30.077999999999999","268.69291399999997","196.221","234.04001148420002","378.64378521999998","48.457559119999814","-258.51235646000009","196.221","-62.291356460000088","258.51235639999999","23.387207580000002","98.19582724","-81.383894339999998",,,,"11.669274680000001","-5.0940000000000003","235.12514881999999","29.157200000000088","-30.077999999999989","59.235200000000077","159.10435192885484","46.863596891145043"
2001-06-01,"1470.2997560999997","1366.9494119999997","513.14596899999992","468.22295199999996","44.923017000000002",,"220.215306","368.71843200000001","14.626512999999999","40.381942000000002","209.86125000000001","103.3503441","1783.0977955999999","1387.7949048599999","456.22683599999999","487.84936099999999","64.252449799999994","54.100057000000007","54.007057000000003","9.2999999999999999E-2","242.564504","184.32499999999999","82.801697060000009","395.30289074000001","-20.845492860000149","-312.79803950000019","184.32499999999999","-128.4730395000002","312.79804057999979","472.15802958000006","506.98135404000004","-38.428213319999998",,,,"8.7228888600000012","-5.1180000000000003","-159.35998900000027","-376.78730000000053","9.2999999999989313E-2","-376.88030000000049","263.97555667114517","-46.548245671144926"
2001-07-01,"1189.9159683852001","1137.4748737452001","619.18478100000004","575.15462400000001","44.030157000000003",,"184.29422699999998","143.07866558000001","32.029617000000002","44.049610000000001","114.8379731652","52.441094640000003","1494.0229269852","1232.7950765052001","422.73236300000002","253.33606258000003","60.652847639999997","55.138764000000002","51.596764","3.5419999999999998","352.62897399999997","280.30700000000002","88.306065285199992","261.22785047999997","-95.320202760000029","-304.10695859999987","280.30700000000002","-23.799958599999854","304.10695913818233","105.24524672","123.94031412","-41.872231380000002",,,,"28.373163980000001","-5.1959999999999997","198.86171241818232","-34.591799999999608","3.5420000000000016","-38.13379999999961","314.77353106650605","-81.320018648324151"
2001-08-01,"1261.2572406437998","1172.9058220237998","594.20377499999995","542.84907699999997","51.354697999999999",,"246.667811","162.67971602380001","13.898944999999999","42.357999","113.097576","88.351418620000004","1664.6488324837999","1289.2833627837999","408.688354","297.8926960238","40.176539060000003","46.423150000000007","73.696150000000003","-27.273","285.71823799999999","209.13499999999999","210.3843857","375.36546970000001","-116.3775407600001","-403.39159184000005","209.13499999999999","-194.25659184000006","403.39159182000077","76.676827820000014","145.07139850000002","-62.709380580000001",,,,"-0.48919009999999996","-5.1959999999999997","326.71476400000074","143.23190000000082","-27.272999999999996","170.50490000000082","59.448562876487799","124.03430112351212"
2001-09-01,"1181.4830206827999","997.45695998299993","489.76454200000001","449.023391","40.741151000000002",,"211.959316","140.39751398300001","11.093038","33.343944999999998","110.898605","184.02606069980001","1524.8648896627999","1152.6188886027999","435.894068","266.64557198299997","58.521046079999998","71.336376999999999","51.905377000000001","19.431000000000001","253.00120099999998","209.98699999999999","67.220624539799999","372.24600106000003","-155.16192861979994","-343.38186898000004","209.98699999999999","-133.39486898000004","343.38186866399894","-63.255256540000005","45.235361499999996","-108.63381942000001",,,,"4.6722013800000006","-4.5289999999999999","406.63712520399895","157.64079999999873","19.431000000000012","138.20979999999872","97.62665021033942","151.36967499366079"
2001-10-01,"1349.4625274918001","1215.0813130086001","564.52898400000004","514.83126300000004","49.697721000000001",,"233.10597000000001","154.76787200859999","12.594417999999999","40.174678999999998","209.90939","134.38121448320001","1350.0248002118001","1029.8157383518001","402.88201300000003","270.31670600860002","26.55984758","-32.670542999999995","54.495457000000002","-87.165999999999997","274.07322099999999","214.25399999999999","88.654493763199994","320.20906186000002","185.26557465680003","-0.56227272000000994","214.25399999999999","213.69172727999998","-0.56227271999951256","32.713233280000011","85.519437500000009","-54.214304479999996",,,,"1.4081002599999999","0","-33.275505999999524","-180.31769999999943","-87.165999999999997","-93.151699999999437","229.63468618601752","-82.592492186017608"
2001-11-01,"1286.7839530202","1170.3079650202001","557.03732000000002","505.15308499999998","51.884234999999997",,"243.51799099999999","166.43302502020001","13.770330999999999","37.252442000000002","152.29685600000002","116.475988","1785.5325033002","1216.6956243201998","446.00228899999996","295.5746320202","52.068388820000003","48.736262999999994","78.900262999999995","-30.164000000000001","259.59983699999998","188.876","114.71421448000001","568.83687898000005","-46.387659299999768","-498.74855028000002","188.876","-309.87255028000004","498.74855427999984","671.53341627999998","749.52629318000004","-81.747320900000005",,,,"11.329444000000001","-7.5750000000000002","-172.78486200000015","-523.96760000000017","-30.164000000000016","-493.80360000000019","155.5375905081674","195.64514749183263"
2001-12-01,"1421.5218392666002","1244.7960350466001","556.78132600000004","510.854511","45.926814999999998",,"246.61132900000001","151.75572404659999","16.209074999999999","32.644858999999997","240.793722","176.72580421999999","2759.8153704542001","1885.4158850141998","741.08265299999994","291.70074604659999","44.949157820000003","109.126527","102.642527","6.484","593.77446599999996","361.43599999999998","104.78233514759998","874.39948544000003","-640.61984996759975","-1338.2935311875999","361.43599999999998","-976.85753118759999","1338.2935313437808","289.07970732760003","325.6666918876","-42.968097479999997",,,,"6.3811129200000005","0","1049.2138240161808","873.90649999999994","6.4839999999999804","867.42250000000001","61.833471684858281","113.47385233132246"
2002-01-01,"1316.0677716833","1197.6668672233","579.75500699999998","530.32857100000001","49.426436000000002",,"272.83611099999996","185.77809201670001","16.323439","52.806699000000002","90.167519206599991","118.40090446000001","1390.2545684332999","1126.3496994333","351.43378899999999","316.12404601670005","46.930163970000002","57.302171000000001","65.975171000000003","-8.673","241.026207","199.59304900000001","113.5333224466","263.90486900000002","71.317167789999985","-74.186796749999985","199.59304900000001","125.40625225000002","74.187285495684705","722.68514672000003","736.31836162000013","-32.197273460000012","0",,"0","29.240244560000001","-10.676186","-648.49786122431533","-857.68700000000013","-8.673","-849.01400000000012","63.868840375685181","145.32029839999961"
2002-02-01,"1159.2086624147","1121.1454910146999","487.10442699999999","446.08144199999998","41.022984999999998",,"287.71556099999998","185.26022101469999","15.227564999999998","46.469200999999998","99.368516","38.063171400000002","1357.3720551747001","1150.1039631747001","434.49607800000001","305.04348001469998","38.075344690000001","64.036467000000002","71.729467","-7.6929999999999996","230.844494","200.70767499999999","77.608099469999999","207.268092","-28.958472160000156","-198.16339276000008","200.70767499999999","2.5442822399999159","198.16382444191146","-4.9135512400000003","68.575983890000003","-67.392117830000004","0",,"0","-0.68408930000000012","-5.4133279999999999","203.07737568191146","223.70900000000006","-7.6929999999999996","231.40200000000007","-121.54824581808823","100.91662149999962"
2002-03-01,"1352.1152382714999","1188.1023249989","537.97019999999998","487.56352500000003","50.406675",,"253.10747900000001","162.5456569989","15.767952000000001","50.463206","168.24783099999999","164.0129132726","1444.5093566015","1187.1951146015001","437.981628","300.02623099890002","65.216037569999997","-6.64599299999999","77.043007000000003","-83.688999999999993","253.49709799999999","202.00102899999999","137.12011303260002","257.31424199999998","0.90721039739992193","-92.394118330000083","202.00102899999999","109.60691066999991","92.396285717725803","-97.218237639999998","37.034918750000003","-133.05529855","0",,"0","4.2543591600000008","-5.4522170000000001","189.6145233577258","90.990402790000502","-83.688999999999993","174.67940279000049","-30.923341047774272","129.54746161549957"
2002-04-01,"1659.7505239333998","1548.6297098807997","888.71431599999994","834.81736799999999","53.896948000000002",,"193.63181400000002","148.4145388808","18.926508999999999","48.532975","250.40955700000001","111.1208140526","1731.6947418434002","1372.3881258434001","429.752658","311.15707688079999","21.30007749","59.950967999999996","62.157967999999997","-2.2069999999999999","327.93574000000001","202.19458900000001","222.2916054726","359.30661600000002","176.24158403739966","-71.944217910000361","202.19458900000001","130.25037108999965","71.944461739436576","30.643858879999989","97.532940539999998","-61.909533310000008","0",,"0","0.49600165000000007","-5.4755500000000001","41.300602859436594","133.93339999999932","-2.2069999999999936","136.14039999999932","-389.07074299656222","296.43794585599949"
2002-05-01,"1212.0984887590998","1128.0440680290999","612.54833599999995","560.22673499999996","52.321601000000001",,"190.12402700000001","146.05270102910001","20.42417","50.881683000000002","108.01315099999999","84.054420730000004","1476.6431238190999","1073.9961858191","419.43061799999998","272.12317802910002","57.912788499999998","49.046520000000001","77.008520000000004","-27.962","219.307931","198.01541599999999","56.175150289999991","402.64693799999998","54.047882209999898","-264.54463506000002","198.01541599999999","-66.529219060000031","264.54462804610404","44.006376999999993","121.22115823999999","-88.879994740000001","0",,"0","17.164096499999999","-5.4988830000000002","220.53825104610402","73.291399999999598","-27.962000000000003","101.2533999999996","231.20116604610411","-83.954314999999696"
2002-06-01,"1203.4382570517","1145.4203579717","580.52926800000012","525.57575500000007","54.953513000000001",,"183.20357799999999","150.8973649717","15.514215999999999","43.848709999999997","171.427221","58.017899079999999","1736.9473562017001","1303.0929752017","514.58189900000002","307.57354497170002","34.27065245","50.617186000000004","73.373186000000004","-22.756","283.30364299999997","203.175398","112.74604978000002","433.85438099999999","-157.67261723000001","-533.50909915000011","203.175398","-330.33370115000014","533.50828944803993","115.85687115000002","139.84277058000001","-24.500091310000006","0",,"0","6.0752978800000008","-5.5611059999999997","417.65141829803986","204.77580000000066","-22.756","227.53180000000066","139.64886829803891","73.226750000000294"
2002-07-01,"1256.6712805394998","1177.1359940594998","677.37686199999996","628.205017","49.171844999999998",,"185.520183","136.1576959944","16.804313","59.778844999999997","101.4980950651","79.535286479999996","1760.7216996294999","1268.5959816294999","446.77592599999997","300.00456799439996","61.883965199999999","50.145081000000005","75.978081000000003","-25.832999999999998","270.17506000000003","197.41726700000001","139.61138143510001","492.12571800000001","-91.459987570000067","-504.0504190900001","197.41726700000001","-306.63315209000007","504.05422341497979","1436.8070845027","756.53149565999991","-48.852658069999997","702.45465541270005",,"0","32.289141500000007","-5.6155499999999998","-932.75286108772025","-960.01060000000086","-25.832999999999998","-934.17760000000089","325.84827165668037","-298.59053274439981"
2002-08-01,"1203.1063076893997","1121.1127689793998","600.12453099999993","545.69080799999995","54.433723000000001",,"212.13799799999998","117.6686349794","15.231035","47.110290999999997","128.84027900000001","81.993538709999996","1676.6999651394001","1273.1560751394002","440.293519","246.72338097940002","39.906870589999997","40.129970999999991","83.884970999999993","-43.755000000000003","291.94345299999998","196.419725","214.15888057000001","403.54388999999998","-152.04330616000038","-473.59365745000036","196.419725","-277.17393245000039","473.59263756888674","714.45712651999997","514.79487869999991","-92.826446930000003","297.91501307000004",,"0","0.23589868000000003","-5.6622170000000001","-240.86448895111323","438.97350000000017","-43.755000000000003","482.72850000000017","-181.7318506215133","-498.10613832960007"
2002-09-01,"1298.1214122608001","1164.8957879908","616.00056700000005","569.32343600000002","46.677131000000003",,"210.85719699999999","121.4190559908","12.526908000000001","54.503715999999997","149.58834400000001","133.22562427","1758.8800408308","1386.5096718308","503.47862000000003","289.9810469908","68.344092309999994","94.077078","70.458078","23.619","258.25209599999999","196.346146","172.37673853000001","372.37036899999998","-221.61388383999997","-460.75862856999993","196.346146","-264.41248256999995","460.75946989924336","50.855859630000012","182.35228777","-133.13833690999999","0",,"0","7.0001857700000008","-5.3582770000000002","409.90361026924336","433.26290000000097","23.619","409.64390000000094","-58.044648943557277","34.685359212799675"
2002-10-01,"1409.9758231083001","1262.2837419983002","691.12239800000009","641.59516700000006","49.527231",,"202.041214","148.88387199830001","12.917437999999999","57.022117999999999","150.29670200000001","147.69208111","1590.8277078783001","1132.2751338783","465.80472899999995","290.13302599830001","29.653636680000002","6.7579119999999904","69.954911999999993","-63.197000000000003","225.77426799999998","197.12473","114.1515622","458.55257399999999","130.00860812000019","-180.85188476999997","197.12473","16.27284523000003","180.85604352473791","-14.968996879999978","234.76791856000006","-247.11412407000003","0",,"0","1.52987563","-4.1526670000000001","195.8250404047379","169.23179999999968","-63.196999999999974","232.42879999999965","-168.73215260526172","195.32539300999994"
2002-11-01,"1256.8076936759999","1140.199599026","585.518958","541.446144","44.072814000000001",,"218.096396","141.883288026","10.842438999999999","52.831823999999997","131.02669400000002","116.60809465","1768.4547737059997","1362.3979157059998","437.36651499999999","279.458624026","65.666955830000006","57.165542000000002","76.694541999999998","-19.529","275.90782899999999","198.33939899999999","246.83244984999999","406.05685799999998","-222.19831667999983","-511.64708002999987","198.33939899999999","-313.30768102999991","511.64807316249346","-65.80993196999998","145.81679428000001","-229.80041510999999","0",,"0","18.173688859999999","0","577.45800513249344","403.48469999999952","-19.528999999999996","423.01369999999952","-21.555138867506322","195.52844400000026"
2002-12-01,"1381.0279186054001","1234.5640589854002","591.76074000000006","549.41721000000007","42.343530000000001",,"201.21870900000002","167.6198549854","14.373625000000001","65.138930999999999","194.45219900000001","146.46385961999999","3023.0995991954001","2305.4872821954","833.56190600000002","433.95167898540001","59.090833719999999","78.722990999999993","78.916990999999996","-0.19400000000000001","663.01496700000007","379.56027499999999","237.14490548999999","717.61231699999996","-1070.9232232099998","-1642.0716805899999","379.56027499999999","-1262.5114055899999","1642.0734400833003","456.85794638000004","968.75427452000008","-220.64390338000004","-297.91501307000004",,"0","6.7922243099999999","-0.129636","1185.2154937033004","580.64549999999986","-0.19389999999998508","580.83939999999984","-62.419909266699776","666.98990297000023"
2003-01-01,"1287.7106406063999","1227.9211400363999","644.26703800000007","599.48857900000007","44.778458999999998",,"217.75854100000001","191.78418600640001","12.091514","53.950645000000002","108.06921603000001","59.789500570000001","1565.0835178963998","1286.4274818964","459.865253","299.73074400640002","66.058917199700005","79.592579999999998","83.013580000000005","-3.4209999999999998","228.38485881","194.98406499999999","152.79512888029998","278.65603599999997","-58.50634186000002","-277.37287728999991","194.98406499999999","-82.388812289999919","277.37287816145488","66.36923548","289.59927090000002","-249.45726495000002","0",,"0","37.095195529999998","-10.867965999999999","211.00364268145486","-39.497100000000323","-3.4214000000000002","-36.075700000000325","66.069587574854694","184.4311551066005"
2003-02-01,"1263.8503027303998","1180.8677490103998","557.67117299999995","518.135356","39.535817000000002",,"268.65571299999999","176.28258001040001","8.6072050000000004","50.820086000000003","118.83099200000001","82.982553719999999","1572.2058570004001","1308.2158560004002","517.90105100000005","307.32413201040004","42.549035189999998","71.130906999999993","74.118106999999995","-2.9872000000000001","259.69200446000002","193.92306199999999","109.61872633999999","263.99000100000001","-127.34810699000036","-308.35555427000031","193.92306199999999","-114.43249227000032","308.35558689788797","105.85137681000002","213.34790724000001","-100.78676243","0",,"0","0","-6.7097680000000004","202.50421008788783","182.98350000000079","-2.9871999999999996","185.97070000000079","-107.92131427751318","127.44202436540021"
2003-03-01,"1383.2600142575002","1134.2831810275002","544.31831299999999","506.97702300000003","37.341290000000001",,"228.07284300000001","182.30336502749998","13.351210999999999","62.512908000000003","103.724541","248.97683323000001","1402.2215082275002","1254.7659693375001","446.767763","321.76719702749995","66.590085000000002","-20.76444","63.682859999999998","-84.447299999999998","295.11150535000002","195.07216","145.29385895999999","147.45553889000001","-120.48278830999993","-18.961493969999992","195.07216","176.11066603","18.961519584961167","-96.65254954000001","38.662298430000007","-129.04665299000001","0",,"0","1.17630502","-7.4444999999999997","115.61406912496118","77.092262379999568","-84.447299999999984","161.53956237999955","-82.653718427738383","121.17552517269999"
2003-04-01,"1447.8086663007998","1370.4044969707998","693.32201499999996","652.61769399999991","40.704321",,"247.64992999999998","206.6214269708","13.764575000000001","57.788488000000001","151.258062","77.404169330000002","1580.7029795307999","1219.2012805308","495.67865799999998","369.46638697079999","62.370401680000001","65.850718000000001","67.031717999999998","-1.181","268.98251335999998","235.711566","-43.147397480000024","361.50169899999997","151.20321643999978","-132.89431323000008","235.711566","102.81725276999993","132.89431045036906","305.08062460000008","663.70617159000005","-347.08561121999998","0",,"0","1.2487892300000001","-12.788724999999999","-172.18631414963102","-243.76944999999978","-1.181200000000004","-242.58824999999979","-55.438541404131641","127.02167725450039"
2003-05-01,"1526.7721451877999","1409.7847550078","781.94490799999994","731.31712099999993","50.627786999999998",,"247.036652","191.06101800779999","13.780341999999999","69.517094","106.44474099999999","116.98739018000001","1938.4393410578","1547.1765190577999","459.41251199999999","362.8512030078","87.106430899399996","46.860415000000003","83.741015000000004","-36.880600000000001","283.21121847000001","207.93555699999999","307.7347396806","391.26282200000003","-137.39176404999989","-411.66719587000011","207.93555699999999","-203.73163887000013","411.66717621928638","-169.28632669999999","277.40732165000003","-451.37671504000002","0",,"0","13.348573690000002","-8.6655069999999998","580.95350291928639","135.63193899999936","-36.880600000000001","172.51253899999938","344.36374817378658","100.9578157455004"
