"MES","STCL01","STCL02","STCL03","STCL04","STCL05","STCL06","STCL07","STCL08"
1999-10-01,"5.9203000000000001","0.57761242206479935","5.9402999999999997","0.57565650237880739","5.9203000000000001","0.57761242206479935","5.9503000000000004","0.57468350151277381"
1999-11-01,"5.9470000000000001","0.45099065925713333","5.9669999999999996","0.44947224887632586","5.9470000000000001","0.45099065925713333","5.9770000000000003","0.44871687141825323"
1999-12-01,"5.9702999999999999","0.39179418194046356","5.9903000000000004","0.39048097871627885","5.9702999999999999","0.39179418194046356","6.0003000000000002","0.389827672745513"
2000-01-01,"5.9954999999999998","0.42208934224410299","6.0155000000000003","0.42068009949418617","5.9954999999999998","0.42208934224410299","6.0255000000000001","0.41997900104995267"
2000-02-01,"6.0278999999999998","0.54040530397798658","6.0479000000000003","0.53860859446430709","6.0278999999999998","0.54040530397798658","6.0579000000000001","0.53771471247199276"
2000-03-01,"6.0635000000000003","0.59058710330297526","6.0834999999999999","0.58863407133054046","6.0635000000000003","0.59058710330297526","6.0934999999999997","0.58766239125769282"
2000-04-01,"6.0956999999999999","0.53104642533190471","6.1157000000000004","0.52930056710775997","6.0956999999999999","0.53104642533190471","6.1257000000000001","0.52843193566916025"
2000-05-01,"6.1276999999999999","0.52496021785848335","6.1477000000000004","0.52324345536896022","6.1276999999999999","0.52496021785848335","6.1577000000000002","0.52238927796006696"
2000-06-01,"6.1573000000000002","0.48305236875174629","6.1772999999999998","0.48148087902792902","6.1573000000000002","0.48305236875174629","6.1872999999999996","0.48069896227487252"
2000-07-01,"6.1867999999999999","0.47910610170041057","6.2068000000000003","0.47755491881567025","6.1867999999999999","0.47910610170041057","6.2168000000000001","0.47678308793821511"
2000-08-01,"6.2180999999999997","0.50591582077972319","6.2381000000000002","0.50428562222077922","6.2180999999999997","0.50591582077972319","6.2481","0.50347445631193644"
2000-09-01,"6.2507000000000001","0.52427590421511017","6.2706999999999997","0.5225950209198249","6.2507000000000001","0.52427590421511017","6.2807000000000004","0.5217586146188502"
2000-10-01,"6.2819000000000003","0.49914409586127029","6.3018999999999998","0.49755210742021827","6.2819000000000003","0.49914409586127029","6.3118999999999996","0.49675991529605223"
2000-11-01,"6.3163","0.54760502395772015","6.3362999999999996","0.54586711944015764","6.3163","0.54760502395772015","6.3463000000000003","0.54500229724807614"
2000-12-01,"6.3586999999999998","0.67127907160837719","6.3787000000000003","9.5337855241693248","6.3586999999999998","9.5609772907405457","6.3887","9.5174423587897508"
2001-01-01,,,,,,,,
2001-02-01,"6.3971","0.60389702297640735","6.4170999999999996","0.60200354304167369","6.3971","0.60389702297640735","6.4271000000000003","0.6010612487673539"
2001-03-01,"6.4207000000000001","0.36891716559066534","6.4406999999999996","0.36776737155412853","6.4207000000000001","0.36891716559066534","6.4507000000000003","0.36719515800283098"
2001-04-01,"6.4561000000000002","0.55134175401436725","6.4760999999999997","0.54962969863523448","6.4561000000000002","0.55134175401436725","6.4861000000000004","0.54877765203775741"
2001-05-01,"6.4897","0.52043803534640443","6.5096999999999996","0.51883077778291931","6.4897","0.52043803534640443","6.5197000000000003","0.51803086600576975"
2001-06-01,"6.5183999999999997","0.44223924064286102","6.5384000000000002","0.44088053212898437","6.5183999999999997","0.44223924064286102","6.5484","0.44020430387901044"
2001-07-01,"6.5613000000000001","0.65813696612666561","6.5812999999999997","0.65612382234185862","6.5613000000000001","0.65813696612666561","6.5913000000000004","0.65512186182885568"
2001-08-01,"6.6128999999999998","0.78642951854053234","6.6329000000000002","0.78403962742923383","6.6128999999999998","0.78642951854053234","6.6429","0.78285012061352077"
2001-09-01,"6.6647999999999996","0.78482965113642056","6.6848000000000001","0.78246317598635873","6.6647999999999996","0.78482965113642056","6.6947999999999999","0.78128528203043057"
2001-10-01,"6.702","0.55815628375945892","6.7220000000000004","0.55648635710867644","6.702","0.55815628375945892","6.7320000000000002","0.55565513532891408"
2001-11-01,"6.7445000000000004","0.63413906296627687","6.7645","0.63225230586134717","6.7445000000000004","0.63413906296627687","6.7744999999999997","0.63131313131312705"
2001-12-01,"6.7896999999999998","0.67017569871745675","6.8097000000000003","0.66819424939019711","6.7896999999999998","0.67017569871745675","6.8197000000000001","0.66720791202303786"
2002-01-01,,,,,,,,
2002-02-01,"6.8513000000000002","0.66854741543977969","6.8712999999999997","0.66658853174719201","6.8513000000000002","0.66854741543977969","6.8813000000000004","0.66561338833788231"
2002-03-01,"6.9282000000000004","1.1224147242129279","6.9481999999999999","1.1191477595214883","6.9282000000000004","1.1224147242129279","6.9581999999999997","1.1175213985729293"
2002-04-01,"6.9861000000000004","0.83571490430414119","7.0061","0.83330934630552189","6.9861000000000004","0.83571490430414119","7.0160999999999998","0.83211175303958829"
2002-05-01,"7.0353000000000003","0.70425559324944764","7.0552999999999999","0.70224518633761335","7.0353000000000003","0.70425559324944764","7.0652999999999997","0.70124428101081548"
2002-06-01,"7.05","0.20894631359003046","7.07","0.20835400337335663","7.05","0.20894631359003046","7.08","0.20805910577046394"
2002-07-01,"7.1189999999999998","0.97872340425531057","7.1390000000000002","0.97595473833096413","7.1189999999999998","0.97872340425531057","7.149","0.97457627118644474"
2002-08-01,"7.1813000000000002","0.87512291052114222","7.2012999999999998","0.87267124247092376","7.1813000000000002","0.87512291052114222","7.2112999999999996","0.87145055252482173"
2002-09-01,"7.2477","0.92462367537911039","7.2676999999999996","0.92205573993584533","7.2477","0.92462367537911039","7.2777000000000003","0.92077711369655812"
2002-10-01,"7.3052999999999999","0.79473488141066362","7.3253000000000004","0.79254784870042005","7.3052999999999999","0.79473488141066362","7.3353000000000002","0.79145884001814437"
